gene_name	biotype	mat	pat
OR8I4P	pseudogene	True	True
OR8H2	protein_coding	True	True
OR5BN2P	pseudogene	True	True
OR8H3	protein_coding	True	True
OR5BN1P	pseudogene	True	True
OR8J3	protein_coding	True	True
OR8K4P	pseudogene	True	True
OR8K5	protein_coding	True	True
OR5J7P	pseudogene	True	True
OR5J2	protein_coding	True	True
OR8V1P	pseudogene	True	True
NAA50P1	pseudogene	True	True
OR8J2	misc_RNA	True	True
OR5T2	protein_coding	True	True
OR5T3	protein_coding	True	True
OR5T1	protein_coding	True	True
OR8H1	protein_coding	True	True
OR8I1P	pseudogene	True	True
OR8K3	protein_coding	True	True
FAM8A2P	pseudogene	True	True
OR8K2P	pseudogene	True	True
OR8K1	protein_coding	True	True
OR8J1	protein_coding	True	True
RPL5P29	pseudogene	True	True
OR8U1	protein_coding	True	True
OR8L1P	pseudogene	True	True
OR5AL2P	pseudogene	True	True
OR5AL1	transcribed_pseudogene	True	True
OR8U3	protein_coding	True	True
OR5M4P	pseudogene	True	True
OR5M9	protein_coding	True	True
OR5M3	protein_coding	True	True
OR5M2P	pseudogene	True	True
OR5M8	protein_coding	True	True
LOC100128210	pseudogene	True	True
OR5M7P	pseudogene	True	True
LOC100129607	pseudogene	True	True
OR5M6P	pseudogene	True	True
OR5M5P	pseudogene	True	True
OR5M11	protein_coding	True	True
OR5M10	protein_coding	True	True
OR5M13P	pseudogene	True	True
OR5M1	protein_coding	True	True
OR5AM1P	pseudogene	True	True
OR5M12P	pseudogene	True	True
OR5AP1P	pseudogene	True	True
OR5AP2	protein_coding	True	True
OR5AR1	protein_coding	True	True
OR2AH1P	pseudogene	True	True
TMEM230P2	pseudogene	True	True
OR9G1	protein_coding	True	True
OR9G3P	pseudogene	True	True
OR9G4	protein_coding	True	True
MIR6128	miRNA	True	True
OR9G2P	pseudogene	True	True
OR5G1P	pseudogene	True	True
OR5G4P	pseudogene	True	True
OR5G5P	pseudogene	True	True
OR5G3	pseudogene	True	True
LINC02735	lncRNA	True	True
FADS2B	pseudogene	True	True
LOC105369310	lncRNA	True	True
OR5AK3P	pseudogene	True	True
OR5AK2	protein_coding	True	True
OR5AK1P	pseudogene	True	True
OR5BQ1P	pseudogene	True	True
OR5AK4P	transcribed_pseudogene	True	True
LOC105369309	lncRNA	True	True
OR5AO1P	pseudogene	True	True
OR5BP1P	pseudogene	True	True
LRRC55	protein_coding	True	True
APLNR	protein_coding	True	True
LOC107984364	lncRNA	True	True
TNKS1BP1	protein_coding	True	True
SSRP1	protein_coding	True	True
LOC124902831	snoRNA	True	True
P2RX3	protein_coding	True	True
PRG3	protein_coding	True	True
PRG2	protein_coding	True	True
SLC43A3	protein_coding	True	True
RNA5SP341	pseudogene	True	True
RN7SKP259	pseudogene	True	True
RTN4RL2	protein_coding	True	True
SLC43A1	protein_coding	True	True
RN7SL605P	pseudogene	True	True
TIMM10	protein_coding	True	True
SMTNL1	protein_coding	True	True
UBE2L6	protein_coding	True	True
RPS4XP13	pseudogene	True	True
SERPING1	protein_coding	True	True
MIR130A	miRNA	True	True
YPEL4	protein_coding	True	True
CLP1	protein_coding	True	True
ZDHHC5	protein_coding	True	True
MED19	protein_coding	True	True
TMX2-CTNND1	lncRNA	True	True
TMX2	protein_coding	True	True
PPIAP42	pseudogene	True	True
SELENOH	protein_coding	True	True
BTBD18	protein_coding	True	True
CTNND1	protein_coding	True	True
OR5BA1P	pseudogene	True	True
LOC107984365	protein_coding	True	True
OR5AZ1P	pseudogene	True	True
OR5BD1P	pseudogene	True	True
CYCSP26	pseudogene	True	True
LOC107984331	lncRNA	True	True
OR9Q1	protein_coding	True	True
RNU6-899P	pseudogene	True	True
OR6Q1	protein_coding	True	True
VN2R9P	pseudogene	True	True
LOC124902674	lncRNA	True	True
LOC100421793	pseudogene	True	True
OR9L1P	pseudogene	True	True
OR9I3P	pseudogene	True	True
OR9I1	protein_coding	True	True
OR9I2P	pseudogene	True	True
OR5BL1P	pseudogene	True	True
OR9Q2	protein_coding	True	True
OR1S2	protein_coding	True	True
OR1S1	protein_coding	True	True
OR10Q1	protein_coding	True	True
EIF4A2P3	pseudogene	True	True
OR10W1	protein_coding	True	True
OR10Q2P	pseudogene	True	True
OR5BC1P	pseudogene	True	True
OR5B19P	pseudogene	True	True
OR5B10P	pseudogene	True	True
LOC100420122	pseudogene	True	True
OR5B17	protein_coding	True	True
OR5B1P	pseudogene	True	True
OR5B15P	pseudogene	True	True
OR5B3	protein_coding	True	True
OR5B2	protein_coding	True	True
OR5B12	protein_coding	True	True
LOC105369313	lncRNA	True	True
OR5B21	protein_coding	True	True
LPXN	protein_coding	True	True
ZFP91	protein_coding	True	True
ZFP91-CNTF	lncRNA	True	True
CNTF	protein_coding	True	True
GLYAT	protein_coding	True	True
LOC100420019	pseudogene	True	True
TMA16P1	pseudogene	True	True
GLYATL2	protein_coding	True	True
GLYATL1P2	pseudogene	True	True
GLYATL1	protein_coding	True	True
LOC283194	lncRNA	True	True
LOC100422398	pseudogene	True	True
GLYATL1P1	pseudogene	True	True
LOC100287485	pseudogene	True	True
GLYATL1P4	pseudogene	True	True
GLYATL1B	protein_coding	True	True
LOC105369315	lncRNA	True	True
FAM111B	protein_coding	True	True
FAM111A-DT	lncRNA	True	True
LOC100422399	pseudogene	True	True
FAM111A	protein_coding	True	True
LOC124902601	protein_coding	True	True
DTX4	protein_coding	True	True
LOC124902675	lncRNA	True	True
MPEG1	protein_coding	True	True
RN7SL42P	pseudogene	True	True
WARS1P1	pseudogene	True	True
SLC25A47P1	pseudogene	True	True
LOC643709	pseudogene	True	True
RN7SL435P	pseudogene	True	True
OR5AN2P	pseudogene	True	True
OR5BR1P	pseudogene	True	True
OR5AN1	protein_coding	True	True
OR5BB1P	pseudogene	True	True
OR5A2	protein_coding	True	True
OR5A1	protein_coding	True	True
OR4D6	protein_coding	True	True
OR4D10	protein_coding	True	True
OR4D8P	pseudogene	True	True
LOC124902818	snRNA	True	True
OR4D11	protein_coding	True	True
OR4D9	protein_coding	True	True
OR4D7P	pseudogene	True	True
LOC102723575	lncRNA	True	True
TRV-TAC1-1	tRNA	True	True
TRV-TAC2-1	tRNA	True	True
TRR-TCT3-2	tRNA	True	True
TRL-TAA3-1	tRNA	True	True
TRK-TTT5-1	tRNA	True	True
TRF-GAA1-3	tRNA	True	True
RNU7-58P	pseudogene	True	True
LINC02739	lncRNA	True	True
TRK-TTT3-4	tRNA	True	True
TRF-GAA2-1	tRNA	True	True
OSBP	protein_coding	True	True
MIR3162	miRNA	True	True
LOC101927226	lncRNA	True	True
PATL1	protein_coding	True	True
LOC105369318	lncRNA	True	True
RN7SKP192	pseudogene	True	True
OR10V1	protein_coding	True	True
OR10Y1P	pseudogene	True	True
OR10V3P	pseudogene	True	True
OR10V2P	transcribed_pseudogene	True	True
STX3	protein_coding	True	True
FABP5P7	pseudogene	True	True
MRPL16	protein_coding	True	True
CBLIF	protein_coding	True	True
TCN1	protein_coding	True	True
OOSP3	protein_coding	True	True
SRD5A3P1	pseudogene	True	True
OOSP1	protein_coding	True	True
OOSP4A	protein_coding	True	True
OOSP4B	protein_coding	True	True
OOSP2	protein_coding	True	True
MS4A3	protein_coding	True	True
YWHAZP9	pseudogene	True	True
MS4A2	protein_coding	True	True
LINC02705	lncRNA	True	True
MS4A6A	protein_coding	True	True
MS4A4E	protein_coding	True	True
MIR6503	miRNA	True	True
MS4A4A	protein_coding	True	True
MS4A6E	protein_coding	True	True
MS4A7	protein_coding	True	True
MS4A14	protein_coding	True	True
MS4A5	protein_coding	True	True
MS4A1	protein_coding	True	True
MS4A12	protein_coding	True	True
MS4A13	protein_coding	True	True
MS4A19P	pseudogene	True	True
LOC105369321	lncRNA	True	True
LINC00301	lncRNA	True	True
MS4A8	protein_coding	True	True
MS4A18	protein_coding	True	True
MS4A15	protein_coding	True	True
MS4A10	protein_coding	True	True
LOC105369322	lncRNA	True	True
CCDC86	protein_coding	True	True
PTGDR2	protein_coding	True	True
ZP1	protein_coding	True	True
PRPF19	protein_coding	True	True
TMEM109	protein_coding	True	True
LOC124902676	lncRNA	True	True
TMEM132A	protein_coding	True	True
SLC15A3	protein_coding	True	True
CD6	protein_coding	True	True
RNU6-933P	pseudogene	True	True
TRA-TGC10-1	pseudogene	True	True
LOC105369326	lncRNA	True	True
LOC105369325	lncRNA	True	True
LOC124902677	lncRNA	True	True
CD5	protein_coding	True	True
VPS37C	protein_coding	True	True
LOC124902678	lncRNA	True	True
PGA3	protein_coding	False	True
PGA4	protein_coding	True	True
PGA5	protein_coding	True	True
VWCE	protein_coding	True	True
DDB1	protein_coding	True	True
TKFC	protein_coding	True	True
CYB561A3	protein_coding	True	True
TMEM138	protein_coding	True	True
TMEM216	protein_coding	True	True
CPSF7	protein_coding	True	True
SDHAF2	protein_coding	True	True
RN7SL23P	pseudogene	True	True
PPP1R32	protein_coding	True	True
LOC105369329	lncRNA	True	True
MIR4488	miRNA	True	True
LRRC10B	protein_coding	True	True
SYT7	protein_coding	True	True
LOC105369331	lncRNA	True	True
LOC101927495	lncRNA	True	True
RPLP0P2	transcribed_pseudogene	True	True
DAGLA	protein_coding	True	True
MYRF	protein_coding	True	True
MYRF-AS1	lncRNA	True	True
TMEM258	protein_coding	True	True
MIR611	miRNA	True	True
FEN1	protein_coding	True	True
FADS1	protein_coding	True	True
MIR1908	miRNA	True	True
FADS2	protein_coding	True	True
LOC124902680	lncRNA	True	True
LOC124902679	lncRNA	True	True
FADS3	protein_coding	True	True
MIR6746	miRNA	True	True
RAB3IL1	protein_coding	True	True
RNU6-1243P	pseudogene	True	True
BEST1	protein_coding	True	True
LOC107984334	lncRNA	True	True
FTH1	protein_coding	True	True
LOC399900	lncRNA	True	True
RPS2P37	pseudogene	True	True
LINC02733	lncRNA	True	True
LOC124902681	lncRNA	True	True
INCENP	protein_coding	True	True
EEF1DP8	pseudogene	True	True
SCGB1D1	protein_coding	True	True
SCGB2A1	protein_coding	True	True
SCGB1D2	protein_coding	True	True
SCGB2A2	protein_coding	True	True
SCGB1D4	protein_coding	True	True
NPM1P35	pseudogene	True	True
ASRGL1	protein_coding	True	True
LOC124902682	lncRNA	True	True
RCC2P6	pseudogene	True	True
LOC102723765	lncRNA	True	True
SCGB1A1	protein_coding	True	True
AHNAK	protein_coding	True	True
EEF1G	protein_coding	True	True
MIR6747	miRNA	True	True
TUT1	protein_coding	True	True
MTA2	protein_coding	True	True
EML3	protein_coding	True	True
ROM1	protein_coding	True	True
B3GAT3	protein_coding	True	True
GANAB	protein_coding	True	True
INTS5	protein_coding	True	True
C11orf98	protein_coding	True	True
LBHD1	protein_coding	True	True
CSKMT	protein_coding	True	True
SNORA57	snoRNA	True	True
UQCC3	protein_coding	True	True
UBXN1	protein_coding	True	True
LRRN4CL	protein_coding	True	True
BSCL2	protein_coding	True	True
HNRNPUL2-BSCL2	lncRNA	True	True
GNG3	protein_coding	True	True
HNRNPUL2	protein_coding	True	True
TTC9C	protein_coding	True	True
ZBTB3	protein_coding	True	True
POLR2G	protein_coding	True	True
TMEM223	protein_coding	True	True
TAF6L	protein_coding	True	True
TMEM179B	protein_coding	True	True
MIR6748	miRNA	True	True
NXF1	protein_coding	True	True
MIR6514	miRNA	True	True
STX5	protein_coding	True	True
RNU6-118P	pseudogene	True	True
STX5-DT	lncRNA	True	True
TEX54	protein_coding	True	True
WDR74	protein_coding	True	True
RNU2-2P	pseudogene	True	True
SNHG1	lncRNA	True	True
SNORD22	snoRNA	True	True
SNORD31	snoRNA	True	True
SNORD30	snoRNA	True	True
SNORD29	snoRNA	True	True
LOC124900306	snoRNA	True	True
SNORD28	snoRNA	True	True
SNORD27	snoRNA	True	True
SNORD26	snoRNA	True	True
SNORD25	snoRNA	True	True
SLC3A2	protein_coding	True	True
CHRM1	protein_coding	True	True
LOC124902683	lncRNA	True	True
LOC105369333	lncRNA	True	True
RN7SL259P	pseudogene	True	True
SLC22A6	protein_coding	True	True
SLC22A8	protein_coding	True	True
LOC100127954	pseudogene	True	True
TUBAP7	pseudogene	True	True
SLC22A24	protein_coding	True	True
RPL29P22	pseudogene	True	True
SLC22A25	protein_coding	True	True
CCND2P1	pseudogene	True	True
LOC105369334	lncRNA	True	True
SLC22A10	protein_coding	True	True
SLC22A9	protein_coding	True	True
PLAAT5	protein_coding	True	True
LOC100533643	pseudogene	True	True
LOC124902822	pseudogene	True	True
LOC124902684	lncRNA	True	True
LGALS12	protein_coding	True	True
TMSB4XP5	pseudogene	True	True
PLAAT4	protein_coding	True	True
PLAAT2	protein_coding	True	True
PLAAT3	protein_coding	True	True
LOC105369335	lncRNA	True	True
ATL3	protein_coding	True	True
IMMP1LP1	pseudogene	True	True
RTN3	protein_coding	True	True
ZFTA	protein_coding	True	True
RN7SL596P	pseudogene	True	True
SPINDOC	protein_coding	True	True
ATP5MGP1	pseudogene	True	True
MARK2	protein_coding	True	True
RNU6-1306P	pseudogene	True	True
TRR-CCT9-1	pseudogene	True	True
RCOR2	protein_coding	True	True
NAA40	protein_coding	True	True
RNU6-45P	pseudogene	True	True
COX8A	protein_coding	True	True
OTUB1	protein_coding	True	True
MACROD1	protein_coding	True	True
LOC124902685	lncRNA	True	True
FLRT1	protein_coding	True	True
LOC105369339	lncRNA	True	True
LOC124902686	lncRNA	True	True
STIP1	protein_coding	True	True
FERMT3	protein_coding	True	True
TRPT1	protein_coding	True	True
NUDT22	protein_coding	True	True
LOC124902687	lncRNA	True	True
DNAJC4	protein_coding	True	True
VEGFB	protein_coding	True	True
LOC114841035	protein_coding	True	True
FKBP2	protein_coding	True	True
PPP1R14B	protein_coding	True	True
PPP1R14B-AS1	lncRNA	True	True
PLCB3	protein_coding	True	True
BAD	protein_coding	True	True
GPR137	protein_coding	True	True
KCNK4	protein_coding	True	True
KCNK4-TEX40	lncRNA	True	True
CATSPERZ	protein_coding	True	True
ESRRA	protein_coding	True	True
TRMT112	protein_coding	True	True
PRDX5	protein_coding	True	True
LOC102723878	lncRNA	True	True
CCDC88B	protein_coding	True	True
MIR7155	miRNA	True	True
RPS6KA4	protein_coding	True	True
MIR1237	miRNA	True	True
LOC124902688	lncRNA	True	True
LINC02723	lncRNA	True	True
LOC105369341	lncRNA	True	True
LOC124902689	lncRNA	True	True
LINC02724	lncRNA	True	True
LOC124902690	lncRNA	True	True
SLC22A11	protein_coding	True	True
SLC22A12	protein_coding	True	True
NRXN2	protein_coding	True	True
NRXN2-AS1	lncRNA	True	True
RASGRP2	protein_coding	True	True
PYGM	protein_coding	True	True
SF1	protein_coding	True	True
MAP4K2	protein_coding	True	True
MEN1	protein_coding	True	True
CDC42BPG	protein_coding	True	True
EHD1	protein_coding	True	True
MIR10392	miRNA	True	True
RPS16P6	pseudogene	True	True
MIR194-2HG	lncRNA	True	True
MIR192	miRNA	True	True
MIR194-2	miRNA	True	True
ATG2A	protein_coding	True	True
MIR6750	miRNA	True	True
MIR6749	miRNA	True	True
PPP2R5B	protein_coding	True	True
GPHA2	protein_coding	True	True
MAJIN	protein_coding	True	True
BATF2	protein_coding	True	True
ARL2	protein_coding	True	True
ARL2-SNX15	lncRNA	True	True
MIR6879	miRNA	True	True
EEF1A1P18	pseudogene	True	True
SNX15	protein_coding	True	True
SAC3D1	protein_coding	True	True
NAALADL1	protein_coding	True	True
CDCA5	protein_coding	True	True
ZFPL1	protein_coding	True	True
TMEM262	protein_coding	True	True
VPS51	protein_coding	True	True
TM7SF2	protein_coding	True	True
ZNHIT2	protein_coding	True	True
FAU	protein_coding	True	True
MRPL49	protein_coding	True	True
SYVN1	protein_coding	True	True
MIR6751	miRNA	True	True
HIGD1AP10	pseudogene	True	True
RNU2-23P	pseudogene	True	True
PDCL2P2	pseudogene	True	True
SPDYC	protein_coding	True	True
PGAM1P8	pseudogene	True	True
CAPN1-AS1	lncRNA	True	True
CAPN1	protein_coding	True	True
SLC22A20P	transcribed_pseudogene	True	True
POLA2	protein_coding	True	True
LOC105369344	lncRNA	True	True
CDC42EP2	protein_coding	True	True
LOC124902691	lncRNA	True	True
DPF2	protein_coding	True	True
TIGD3	protein_coding	True	True
FRMD8	protein_coding	True	True
SLC25A45	protein_coding	True	True
NEAT1	lncRNA	True	True
MIR612	miRNA	True	True
LOC101927789	transcribed_pseudogene	True	True
LINC02736	lncRNA	True	True
MALAT1	lncRNA	True	True
TALAM1	antisense_RNA	True	True
MASCRNA	scRNA	True	True
SNRPGP19	pseudogene	True	True
SCYL1	protein_coding	True	True
LTBP3	protein_coding	True	True
ZNRD2-DT	lncRNA	True	True
ZNRD2	protein_coding	True	True
FAM89B	protein_coding	True	True
EHBP1L1	protein_coding	True	True
LOC124902692	lncRNA	True	True
KCNK7	protein_coding	True	True
MAP3K11	protein_coding	True	True
PCNX3	protein_coding	True	True
MIR4690	miRNA	True	True
SIPA1	protein_coding	True	True
MIR4489	miRNA	True	True
RELA	protein_coding	True	True
RELA-DT	lncRNA	True	True
RN7SL309P	pseudogene	True	True
KAT5	protein_coding	True	True
RNASEH2C	protein_coding	True	True
KRT8P26	pseudogene	True	True
AP5B1	protein_coding	True	True
OVOL1	protein_coding	True	True
OVOL1-AS1	lncRNA	True	True
LOC124902693	protein_coding	True	True
SNX32	protein_coding	True	True
CFL1	protein_coding	True	True
MUS81	protein_coding	True	True
EFEMP2	protein_coding	True	True
CTSW	protein_coding	True	True
FIBP	protein_coding	True	True
CCDC85B	protein_coding	True	True
FOSL1	protein_coding	True	True
C11orf68	protein_coding	True	True
DRAP1	protein_coding	True	True
LOC105369350	lncRNA	True	True
TSGA10IP	protein_coding	True	True
SART1	protein_coding	True	True
LOC100420020	pseudogene	True	True
EIF1AD	protein_coding	True	True
BANF1	protein_coding	True	True
CST6	protein_coding	True	True
CATSPER1	protein_coding	True	True
GAL3ST3	protein_coding	True	True
SF3B2	protein_coding	True	True
SNORD13F	snoRNA	True	True
PACS1	protein_coding	True	True
LOC124902833	snoRNA	True	True
LOC105369354	lncRNA	True	True
KLC2	protein_coding	True	True
LOC124902694	protein_coding	True	True
RAB1B	protein_coding	True	True
LOC107984340	lncRNA	True	True
CNIH2	protein_coding	True	True
YIF1A	protein_coding	True	True
TMEM151A	protein_coding	True	True
CD248	protein_coding	True	True
RIN1	protein_coding	True	True
BRMS1	protein_coding	True	True
B4GAT1	protein_coding	True	True
B4GAT1-DT	lncRNA	True	True
TRS-GCT3-1	tRNA	True	True
SLC29A2	protein_coding	True	True
BRD9P1	pseudogene	True	True
RNU1-84P	pseudogene	True	True
NPAS4	protein_coding	True	True
LOC124900311	snoRNA	True	True
MRPL11	protein_coding	True	True
LOC100505524	pseudogene	True	True
PELI3	protein_coding	True	True
DPP3-DT	lncRNA	True	True
DPP3	protein_coding	True	True
BBS1	protein_coding	True	True
ZDHHC24	protein_coding	True	True
ACTN3	protein_coding	True	True
CTSF	protein_coding	True	True
CCDC87	protein_coding	True	True
CCS	protein_coding	True	True
RNU4-39P	pseudogene	True	True
RBM14	protein_coding	True	True
RBM14-RBM4	protein_coding	True	True
RBM4	protein_coding	True	True
RBM4B	protein_coding	True	True
SPTBN2	protein_coding	True	True
RN7SL12P	pseudogene	True	True
C11orf80	protein_coding	True	True
C1QBPP2	pseudogene	True	True
FTLP6	pseudogene	True	True
RCE1	protein_coding	True	True
PC	protein_coding	True	True
LRFN4	protein_coding	True	True
RNU7-23P	pseudogene	True	True
MIR3163	miRNA	True	True
C11orf86	protein_coding	True	True
LOC124902849	pseudogene	True	True
SYT12	protein_coding	True	True
MIR6860	miRNA	True	True
RHOD	protein_coding	True	True
LOC107984341	lncRNA	True	True
KDM2A	protein_coding	True	True
LOC124902695	lncRNA	True	True
LOC124902839	snoRNA	True	True
GRK2	protein_coding	True	True
ANKRD13D	protein_coding	True	True
SSH3	protein_coding	True	True
LOC100130987	lncRNA	True	True
POLD4	protein_coding	True	True
RN7SKP239	pseudogene	True	True
CLCF1	protein_coding	True	True
RAD9A	protein_coding	True	True
RNU6-1238P	pseudogene	True	True
PPP1CA	protein_coding	True	True
TBC1D10C	protein_coding	True	True
CARNS1	protein_coding	True	True
RPS6KB2	protein_coding	True	True
PTPRCAP	protein_coding	True	True
CORO1B	protein_coding	True	True
GPR152	protein_coding	True	True
CABP4	protein_coding	True	True
TMEM134	protein_coding	True	True
AIP	protein_coding	True	True
MIR6752	miRNA	True	True
PITPNM1	protein_coding	True	True
CDK2AP2	protein_coding	True	True
CABP2	protein_coding	True	True
GSTP1	protein_coding	True	True
NDUFV1-DT	lncRNA	True	True
NDUFV1	protein_coding	True	True
DOC2GP	transcribed_pseudogene	True	True
LOC124902696	lncRNA	True	True
NUDT8	protein_coding	True	True
TBX10	protein_coding	True	True
ACY3	protein_coding	True	True
ALDH3B2	protein_coding	True	True
RPL37P2	pseudogene	True	True
UNC93B5	pseudogene	True	True
OR7E145P	pseudogene	True	True
OR7E11P	pseudogene	True	True
EVA1CP4	pseudogene	True	True
LOC105369358	lncRNA	True	True
ALG1L8P	pseudogene	True	True
FAM86C2P	transcribed_pseudogene	True	True
LOC112268076	protein_coding	True	True
ENPP7P7	pseudogene	True	True
LINC02754	lncRNA	True	True
RNU6-46P	pseudogene	True	True
SNRPCP12	pseudogene	True	True
RPS3AP40	pseudogene	True	True
LOC105369359	pseudogene	True	True
OR7E1P	pseudogene	True	True
LOC124902697	lncRNA	True	True
UNC93B1	protein_coding	True	True
ALDH3B1	protein_coding	True	True
NDUFS8	protein_coding	True	True
MIR7113	miRNA	True	True
MIR4691	miRNA	True	True
TCIRG1	protein_coding	True	True
MIR6753	miRNA	True	True
CHKA	protein_coding	True	True
