haplotype	chr	start	end	strand	gene_id	gene_name	transcript_id	broken	pident
mat	chr4_MATERNAL	9308903	9310495	+	hg002_chr4_maternal_273	USP17L30	hg002_chr4_maternal_273.1	Y	NA
mat	chr4_MATERNAL	9313648	9315240	+	hg002_chr4_maternal_274	USP17L30	hg002_chr4_maternal_274.1	Y	NA
mat	chr4_MATERNAL	9318399	9319991	+	hg002_chr4_maternal_275	USP17L12	hg002_chr4_maternal_275.1	N	NA
mat	chr4_MATERNAL	9323150	9324742	+	hg002_chr4_maternal_276	USP17L19	hg002_chr4_maternal_276.1	N	NA
mat	chr4_MATERNAL	9327901	9329493	+	hg002_chr4_maternal_277	USP17L11	hg002_chr4_maternal_277.1	N	NA
mat	chr4_MATERNAL	9332652	9334244	+	hg002_chr4_maternal_278	USP17L22	hg002_chr4_maternal_278.1	N	NA
mat	chr4_MATERNAL	9337397	9338989	+	hg002_chr4_maternal_279	USP17L5	hg002_chr4_maternal_279.1	Y	NA
mat	chr4_MATERNAL	9342142	9343734	+	hg002_chr4_maternal_280	USP17L10	hg002_chr4_maternal_280.1	N	NA
mat	chr4_MATERNAL	9346888	9348480	+	hg002_chr4_maternal_281	USP17L27	hg002_chr4_maternal_281.1	N	NA
mat	chr4_MATERNAL	9351634	9353226	+	hg002_chr4_maternal_282	USP17L5	hg002_chr4_maternal_282.1	N	NA
mat	chr4_MATERNAL	9356378	9357970	+	hg002_chr4_maternal_283	USP17L5	hg002_chr4_maternal_283.1	N	NA
mat	chr4_MATERNAL	9361124	9362716	+	hg002_chr4_maternal_284	USP17L20	hg002_chr4_maternal_284.1	N	NA
mat	chr4_MATERNAL	9365869	9367461	+	hg002_chr4_maternal_285	USP17L30	hg002_chr4_maternal_285.1	N	NA
mat	chr4_MATERNAL	9370614	9372209	+	hg002_chr4_maternal_286	USP17L30	hg002_chr4_maternal_286.1	N	NA
mat	chr4_MATERNAL	9375361	9376953	+	hg002_chr4_maternal_287	USP17L5	hg002_chr4_maternal_287.1	N	NA
mat	chr4_MATERNAL	9380105	9381766	+	hg002_chr4_maternal_288	USP17L15	hg002_chr4_maternal_288.1	N	NA
mat	chr4_MATERNAL	9384851	9386443	+	hg002_chr4_maternal_289	USP17L30	hg002_chr4_maternal_289.1	N	NA
mat	chr4_MATERNAL	9389597	9391189	+	hg002_chr4_maternal_290	USP17L30	hg002_chr4_maternal_290.1	N	NA
mat	chr4_MATERNAL	9394341	9396002	+	hg002_chr4_maternal_291	USP17L15	hg002_chr4_maternal_291.1	N	NA
mat	chr4_MATERNAL	9399087	9400679	+	hg002_chr4_maternal_292	USP17L30	hg002_chr4_maternal_292.1	N	NA
mat	chr4_MATERNAL	9403833	9405425	+	hg002_chr4_maternal_293	USP17L30	hg002_chr4_maternal_293.1	N	NA
mat	chr4_MATERNAL	9408579	9410171	+	hg002_chr4_maternal_294	USP17L24	hg002_chr4_maternal_294.1	N	NA
mat	chr4_MATERNAL	9413325	9414917	+	hg002_chr4_maternal_295	USP17L30	hg002_chr4_maternal_295.1	N	NA
mat	chr4_MATERNAL	9418071	9419663	+	hg002_chr4_maternal_296	USP17L24	hg002_chr4_maternal_296.1	N	NA
mat	chr4_MATERNAL	9427563	9429155	+	hg002_chr4_maternal_298	USP17L24	hg002_chr4_maternal_298.1	N	NA
mat	chr4_MATERNAL	9432309	9433901	+	hg002_chr4_maternal_299	USP17L5	hg002_chr4_maternal_299.1	N	NA
mat	chr4_MATERNAL	9437053	9438645	+	hg002_chr4_maternal_300	USP17L17	hg002_chr4_maternal_300.1	N	NA
mat	chr4_MATERNAL	9441799	9443391	+	hg002_chr4_maternal_301	USP17L26	hg002_chr4_maternal_301.1	N	NA
mat	chr4_MATERNAL	9446545	9448137	+	hg002_chr4_maternal_302	USP17L29	hg002_chr4_maternal_302.1	N	NA
mat	chr4_MATERNAL	9451291	9452883	+	hg002_chr4_maternal_303	USP17L5	hg002_chr4_maternal_303.1	N	NA
mat	chr4_MATERNAL	9460783	9462375	+	hg002_chr4_maternal_305	USP17L5	hg002_chr4_maternal_305.1	N	NA
mat	chr4_MATERNAL	9465529	9467121	+	hg002_chr4_maternal_306	USP17L5	hg002_chr4_maternal_306.1	N	NA
mat	chr4_MATERNAL	9470275	9471867	+	hg002_chr4_maternal_307	USP17L25	hg002_chr4_maternal_307.1	N	NA
mat	chr4_MATERNAL	9475020	9476612	+	hg002_chr4_maternal_308	USP17L24	hg002_chr4_maternal_308.1	N	NA
mat	chr4_MATERNAL	9479766	9481358	+	hg002_chr4_maternal_309	USP17L13	hg002_chr4_maternal_309.1	N	NA
mat	chr4_MATERNAL	9484512	9486104	+	hg002_chr4_maternal_310	USP17L5	hg002_chr4_maternal_310.1	N	NA
mat	chr4_MATERNAL	9489258	9490850	+	hg002_chr4_maternal_311	USP17L5	hg002_chr4_maternal_311.1	N	NA
mat	chr4_MATERNAL	9494004	9495596	+	hg002_chr4_maternal_312	USP17L24	hg002_chr4_maternal_312.1	N	NA
mat	chr4_MATERNAL	9498750	9500342	+	hg002_chr4_maternal_313	USP17L28	hg002_chr4_maternal_313.1	N	NA
mat	chr4_MATERNAL	9503496	9505088	+	hg002_chr4_maternal_314	USP17L13	hg002_chr4_maternal_314.1	N	NA
mat	chr4_MATERNAL	9508242	9509834	+	hg002_chr4_maternal_315	USP17L13	hg002_chr4_maternal_315.1	N	NA
mat	chr4_MATERNAL	9512988	9514580	+	hg002_chr4_maternal_316	USP17L13	hg002_chr4_maternal_316.1	N	NA
mat	chr4_MATERNAL	9517734	9519326	+	hg002_chr4_maternal_317	USP17L13	hg002_chr4_maternal_317.1	N	NA
mat	chr4_MATERNAL	9522480	9524072	+	hg002_chr4_maternal_318	USP17L13	hg002_chr4_maternal_318.1	N	NA
mat	chr4_MATERNAL	9527226	9528818	+	hg002_chr4_maternal_319	USP17L13	hg002_chr4_maternal_319.1	N	NA
mat	chr4_MATERNAL	9531972	9533564	+	hg002_chr4_maternal_320	USP17L8	hg002_chr4_maternal_320.1	N	NA
mat	chr4_MATERNAL	9636989	9643375	+	hg002_chr4_maternal_331	DEFB131A	hg002_chr4_maternal_331.1	N	NA
mat	chr4_MATERNAL	9942599	10211672	-	hg002_chr4_maternal_349	SLC2A9	hg002_chr4_maternal_349.19	N	NA
mat	chr4_MATERNAL	9953199	9955574	+	hg002_chr4_maternal_350	DRD5	hg002_chr4_maternal_350.1	N	NA
mat	chr4_MATERNAL	10245753	10288209	-	hg002_chr4_maternal_355	WDR1	hg002_chr4_maternal_355.2	N	NA
mat	chr4_MATERNAL	10587471	10608951	-	hg002_chr4_maternal_367	ZNF518B	hg002_chr4_maternal_367.4	N	NA
mat	chr4_MATERNAL	10633984	10882543	-	hg002_chr4_maternal_369	CLNK	hg002_chr4_maternal_369.1	N	NA
mat	chr4_MATERNAL	11540780	11581955	-	hg002_chr4_maternal_378	HS3ST1	hg002_chr4_maternal_378.1	N	NA
mat	chr4_MATERNAL	13521165	13637822	-	hg002_chr4_maternal_394	RAB28	hg002_chr4_maternal_394.1	N	NA
mat	chr4_MATERNAL	13694323	13701237	-	hg002_chr4_maternal_398	NKX3-2	hg002_chr4_maternal_398.1	N	NA
mat	chr4_MATERNAL	13722235	13781243	-	hg002_chr4_maternal_400	BOD1L1	hg002_chr4_maternal_400.2	N	NA
mat	chr4_MATERNAL	15158200	15225871	+	hg002_chr4_maternal_416	CPEB2	hg002_chr4_maternal_416.6	N	NA
mat	chr4_MATERNAL	15495364	15601924	+	hg002_chr4_maternal_420	C1QTNF7	hg002_chr4_maternal_420.5	N	NA
mat	chr4_MATERNAL	15625598	15757262	+	hg002_chr4_maternal_422	CC2D2A	hg002_chr4_maternal_422.7	N	NA
mat	chr4_MATERNAL	15760082	15837514	-	hg002_chr4_maternal_425	FBXL5	hg002_chr4_maternal_425.3	N	NA
mat	chr4_MATERNAL	15792738	15846392	+	hg002_chr4_maternal_426	FAM200B	hg002_chr4_maternal_426.23	N	NA
mat	chr4_MATERNAL	15859018	15930155	+	hg002_chr4_maternal_427	BST1	hg002_chr4_maternal_427.2	N	NA
mat	chr4_MATERNAL	15934310	16008801	+	hg002_chr4_maternal_431	CD38	hg002_chr4_maternal_431.1	N	NA
mat	chr4_MATERNAL	16091224	16094387	-	hg002_chr4_maternal_433	FGFBP1	hg002_chr4_maternal_433.1	N	NA
mat	chr4_MATERNAL	16115892	16118822	-	hg002_chr4_maternal_434	FGFBP2	hg002_chr4_maternal_434.1	N	NA
mat	chr4_MATERNAL	16123885	16239729	-	hg002_chr4_maternal_435	PROM1	hg002_chr4_maternal_435.24	N	NA
mat	chr4_MATERNAL	16316226	16383110	-	hg002_chr4_maternal_439	TAPT1	hg002_chr4_maternal_439.5	N	NA
mat	chr4_MATERNAL	16657189	17054166	-	hg002_chr4_maternal_448	LDB2	hg002_chr4_maternal_448.14	N	NA
mat	chr4_MATERNAL	17641716	17667402	-	hg002_chr4_maternal_458	QDPR	hg002_chr4_maternal_458.1	N	NA
mat	chr4_MATERNAL	17670477	17682428	+	hg002_chr4_maternal_459	CLRN2	hg002_chr4_maternal_459.1	N	NA
mat	chr4_MATERNAL	17732563	17763334	+	hg002_chr4_maternal_462	LAP3	hg002_chr4_maternal_462.1	N	NA
mat	chr4_MATERNAL	17770005	17789451	+	hg002_chr4_maternal_463	MED28	hg002_chr4_maternal_463.1	N	NA
mat	chr4_MATERNAL	17784672	17937060	-	hg002_chr4_maternal_464	FAM184B	hg002_chr4_maternal_464.1	N	NA
mat	chr4_MATERNAL	17948882	17966186	-	hg002_chr4_maternal_465	DCAF16	hg002_chr4_maternal_465.9	N	NA
mat	chr4_MATERNAL	17966408	18000275	+	hg002_chr4_maternal_466	NCAPG	hg002_chr4_maternal_466.1	N	NA
mat	chr4_MATERNAL	17996597	18177270	-	hg002_chr4_maternal_467	LCORL	hg002_chr4_maternal_467.1	N	NA
mat	chr4_MATERNAL	20407270	20776194	+	hg002_chr4_maternal_478	SLIT2	hg002_chr4_maternal_478.3	N	NA
mat	chr4_MATERNAL	20851927	20922979	+	hg002_chr4_maternal_482	PACRGL	hg002_chr4_maternal_482.16	N	NA
mat	chr4_MATERNAL	20884252	22104684	-	hg002_chr4_maternal_483	KCNIP4	hg002_chr4_maternal_483.5	N	NA
mat	chr4_MATERNAL	22543296	22671906	-	hg002_chr4_maternal_493	ADGRA3	hg002_chr4_maternal_493.4	N	NA
mat	chr4_MATERNAL	23947911	24628756	-	hg002_chr4_maternal_505	PPARGC1A	hg002_chr4_maternal_505.10	N	NA
mat	chr4_MATERNAL	24683346	24740412	-	hg002_chr4_maternal_510	DHX15	hg002_chr4_maternal_510.1	N	NA
mat	chr4_MATERNAL	24951492	24956764	+	hg002_chr4_maternal_517	SOD3	hg002_chr4_maternal_517.1	N	NA
mat	chr4_MATERNAL	24959435	25136111	-	hg002_chr4_maternal_518	CCDC149	hg002_chr4_maternal_518.2	N	NA
mat	chr4_MATERNAL	25147982	25186835	-	hg002_chr4_maternal_520	LGI2	hg002_chr4_maternal_520.2	N	NA
mat	chr4_MATERNAL	25275829	25316396	-	hg002_chr4_maternal_523	SEPSECS	hg002_chr4_maternal_523.2	N	NA
mat	chr4_MATERNAL	25389837	25434999	+	hg002_chr4_maternal_526	PI4K2B	hg002_chr4_maternal_526.2	N	NA
mat	chr4_MATERNAL	25468582	25526214	+	hg002_chr4_maternal_529	ZCCHC4	hg002_chr4_maternal_529.2	N	NA
mat	chr4_MATERNAL	25533093	25574326	+	hg002_chr4_maternal_531	ANAPC4	hg002_chr4_maternal_531.3	N	NA
mat	chr4_MATERNAL	25811452	25834349	+	hg002_chr4_maternal_538	SLC34A2	hg002_chr4_maternal_538.2	N	NA
mat	chr4_MATERNAL	25869563	26019297	-	hg002_chr4_maternal_541	SEL1L3	hg002_chr4_maternal_541.5	N	NA
mat	chr4_MATERNAL	26069954	26085546	+	hg002_chr4_maternal_549	SMIM20	hg002_chr4_maternal_549.1	N	NA
mat	chr4_MATERNAL	26261288	26592538	+	hg002_chr4_maternal_552	RBPJ	hg002_chr4_maternal_552.10	N	NA
mat	chr4_MATERNAL	26638802	26647890	-	hg002_chr4_maternal_558	CCKAR	hg002_chr4_maternal_558.1	N	NA
mat	chr4_MATERNAL	26733861	27016161	+	hg002_chr4_maternal_559	TBC1D19	hg002_chr4_maternal_559.13	N	NA
mat	chr4_MATERNAL	27018083	27181082	+	hg002_chr4_maternal_562	STIM2	hg002_chr4_maternal_562.3	N	NA
mat	chr4_MATERNAL	30879279	31305675	+	hg002_chr4_maternal_595	PCDH7	hg002_chr4_maternal_595.2	N	NA
mat	chr4_MATERNAL	36140797	36380234	-	hg002_chr4_maternal_627	ARAP2	hg002_chr4_maternal_627.12	N	NA
mat	chr4_MATERNAL	36417056	36482958	+	hg002_chr4_maternal_630	DTHD1	hg002_chr4_maternal_630.7	N	NA
mat	chr4_MATERNAL	37379845	37584964	+	hg002_chr4_maternal_639	NWD2	hg002_chr4_maternal_639.1	N	NA
mat	chr4_MATERNAL	37588756	37729607	+	hg002_chr4_maternal_640	C4orf19	hg002_chr4_maternal_640.2	N	NA
mat	chr4_MATERNAL	37722401	37822481	-	hg002_chr4_maternal_642	RELL1	hg002_chr4_maternal_642.9	N	NA
mat	chr4_MATERNAL	37962673	37998945	+	hg002_chr4_maternal_646	PGM2	hg002_chr4_maternal_646.1	N	NA
mat	chr4_MATERNAL	38026909	38275120	+	hg002_chr4_maternal_648	TBC1D1	hg002_chr4_maternal_648.3	N	NA
mat	chr4_MATERNAL	38096335	38097065	+	hg002_chr4_maternal_649	PTTG2	hg002_chr4_maternal_649.1	N	NA
mat	chr4_MATERNAL	38800165	38837475	+	hg002_chr4_maternal_662	KLF3	hg002_chr4_maternal_662.2	N	NA
mat	chr4_MATERNAL	38909255	38920007	-	hg002_chr4_maternal_665	TLR10	hg002_chr4_maternal_665.9	N	NA
mat	chr4_MATERNAL	38924586	38942661	-	hg002_chr4_maternal_666	TLR1	hg002_chr4_maternal_666.5	N	NA
mat	chr4_MATERNAL	38959914	39005407	-	hg002_chr4_maternal_668	TLR6	hg002_chr4_maternal_668.5	N	NA
mat	chr4_MATERNAL	39004823	39082757	+	hg002_chr4_maternal_669	FAM114A1	hg002_chr4_maternal_669.3	N	NA
mat	chr4_MATERNAL	39103784	39169124	-	hg002_chr4_maternal_671	TMEM156	hg002_chr4_maternal_671.3	N	NA
mat	chr4_MATERNAL	39181548	39279804	+	hg002_chr4_maternal_672	KLHL5	hg002_chr4_maternal_672.21	N	NA
mat	chr4_MATERNAL	39319207	39422481	+	hg002_chr4_maternal_674	WDR19	hg002_chr4_maternal_674.6	N	NA
mat	chr4_MATERNAL	39424116	39503022	-	hg002_chr4_maternal_675	RFC1	hg002_chr4_maternal_675.4	N	NA
mat	chr4_MATERNAL	39543590	39588205	+	hg002_chr4_maternal_678	KLB	hg002_chr4_maternal_678.1	N	NA
mat	chr4_MATERNAL	39590797	39595598	-	hg002_chr4_maternal_680	RPL9	hg002_chr4_maternal_680.1	N	NA
mat	chr4_MATERNAL	39595732	39616182	+	hg002_chr4_maternal_681	LIAS	hg002_chr4_maternal_681.5	N	NA
mat	chr4_MATERNAL	39635437	39664128	-	hg002_chr4_maternal_683	UGDH	hg002_chr4_maternal_683.3	N	NA
mat	chr4_MATERNAL	39683036	39775741	-	hg002_chr4_maternal_685	SMIM14	hg002_chr4_maternal_685.5	N	NA
mat	chr4_MATERNAL	39835058	39919726	+	hg002_chr4_maternal_688	UBE2K	hg002_chr4_maternal_688.6	N	NA
mat	chr4_MATERNAL	39960120	40115170	-	hg002_chr4_maternal_691	PDS5A	hg002_chr4_maternal_691.5	N	NA
mat	chr4_MATERNAL	40192326	40325969	+	hg002_chr4_maternal_696	N4BP2	hg002_chr4_maternal_696.2	N	NA
mat	chr4_MATERNAL	40326579	40382451	+	hg002_chr4_maternal_699	RHOH	hg002_chr4_maternal_699.9	N	NA
mat	chr4_MATERNAL	40474471	40494363	+	hg002_chr4_maternal_701	CHRNA9	hg002_chr4_maternal_701.1	N	NA
mat	chr4_MATERNAL	40562389	40769968	-	hg002_chr4_maternal_703	RBM47	hg002_chr4_maternal_703.12	N	NA
mat	chr4_MATERNAL	40889358	40950655	+	hg002_chr4_maternal_706	NSUN7	hg002_chr4_maternal_706.4	N	NA
mat	chr4_MATERNAL	40949498	41354025	-	hg002_chr4_maternal_708	APBB2	hg002_chr4_maternal_708.55	N	NA
mat	chr4_MATERNAL	41396734	41408257	+	hg002_chr4_maternal_714	UCHL1	hg002_chr4_maternal_714.1	N	NA
mat	chr4_MATERNAL	41499403	41839839	+	hg002_chr4_maternal_715	LIMCH1	hg002_chr4_maternal_715.40	N	NA
mat	chr4_MATERNAL	41883878	41888521	-	hg002_chr4_maternal_720	PHOX2B	hg002_chr4_maternal_720.1	N	NA
mat	chr4_MATERNAL	42074935	42100600	+	hg002_chr4_maternal_727	TMEM33	hg002_chr4_maternal_727.3	N	NA
mat	chr4_MATERNAL	42121562	42126273	+	hg002_chr4_maternal_728	DCAF4L1	hg002_chr4_maternal_728.1	N	NA
mat	chr4_MATERNAL	42130344	42230370	+	hg002_chr4_maternal_729	SLC30A9	hg002_chr4_maternal_729.2	N	NA
mat	chr4_MATERNAL	42250776	42292578	-	hg002_chr4_maternal_731	BEND4	hg002_chr4_maternal_731.3	N	NA
mat	chr4_MATERNAL	42537454	42542452	+	hg002_chr4_maternal_734	SHISA3	hg002_chr4_maternal_734.1	N	NA
mat	chr4_MATERNAL	42548337	42797169	-	hg002_chr4_maternal_735	ATP8A1	hg002_chr4_maternal_735.9	N	NA
mat	chr4_MATERNAL	43032780	43170713	+	hg002_chr4_maternal_741	GRXCR1	hg002_chr4_maternal_741.1	N	NA
mat	chr4_MATERNAL	44313873	44589814	-	hg002_chr4_maternal_755	KCTD8	hg002_chr4_maternal_755.1	N	NA
mat	chr4_MATERNAL	44762324	44802458	-	hg002_chr4_maternal_757	YIPF7	hg002_chr4_maternal_757.1	N	NA
mat	chr4_MATERNAL	44818679	44841182	+	hg002_chr4_maternal_758	GUF1	hg002_chr4_maternal_758.6	N	NA
mat	chr4_MATERNAL	44842049	44866786	-	hg002_chr4_maternal_759	GNPDA2	hg002_chr4_maternal_759.3	N	NA
mat	chr4_MATERNAL	46176654	46264971	-	hg002_chr4_maternal_772	GABRG1	hg002_chr4_maternal_772.2	N	NA
mat	chr4_MATERNAL	46382254	46529274	-	hg002_chr4_maternal_773	GABRA2	hg002_chr4_maternal_773.13	N	NA
mat	chr4_MATERNAL	46873813	47048336	-	hg002_chr4_maternal_776	COX7B2	hg002_chr4_maternal_776.6	N	NA
mat	chr4_MATERNAL	47057992	47132696	-	hg002_chr4_maternal_777	GABRA4	hg002_chr4_maternal_777.1	N	NA
mat	chr4_MATERNAL	47132762	47565842	+	hg002_chr4_maternal_778	GABRB1	hg002_chr4_maternal_778.4	N	NA
mat	chr4_MATERNAL	47590180	47603100	-	hg002_chr4_maternal_780	COMMD8	hg002_chr4_maternal_780.2	N	NA
mat	chr4_MATERNAL	47624677	47732807	+	hg002_chr4_maternal_782	ATP10D	hg002_chr4_maternal_782.1	N	NA
mat	chr4_MATERNAL	47733322	47977360	-	hg002_chr4_maternal_784	CORIN	hg002_chr4_maternal_784.2	N	NA
mat	chr4_MATERNAL	47986526	48053927	-	hg002_chr4_maternal_789	NFXL1	hg002_chr4_maternal_789.3	N	NA
mat	chr4_MATERNAL	48075180	48155718	-	hg002_chr4_maternal_791	CNGA1	hg002_chr4_maternal_791.3	N	NA
mat	chr4_MATERNAL	48155809	48179204	+	hg002_chr4_maternal_792	NIPAL1	hg002_chr4_maternal_792.2	N	NA
mat	chr4_MATERNAL	48205435	48273041	-	hg002_chr4_maternal_793	TXK	hg002_chr4_maternal_793.5	N	NA
mat	chr4_MATERNAL	48274575	48408633	-	hg002_chr4_maternal_795	TEC	hg002_chr4_maternal_795.3	N	NA
mat	chr4_MATERNAL	48480385	48565037	+	hg002_chr4_maternal_797	SLAIN2	hg002_chr4_maternal_797.1	N	NA
mat	chr4_MATERNAL	48622146	48628323	+	hg002_chr4_maternal_799	SLC10A4	hg002_chr4_maternal_799.1	N	NA
mat	chr4_MATERNAL	48629049	48636427	+	hg002_chr4_maternal_800	ZAR1	hg002_chr4_maternal_800.1	N	NA
mat	chr4_MATERNAL	48636149	48918577	-	hg002_chr4_maternal_801	FRYL	hg002_chr4_maternal_801.15	N	NA
mat	chr4_MATERNAL	48943460	49000131	+	hg002_chr4_maternal_803	OCIAD1	hg002_chr4_maternal_803.5	N	NA
mat	chr4_MATERNAL	49023331	49045158	-	hg002_chr4_maternal_805	OCIAD2	hg002_chr4_maternal_805.1	N	NA
mat	chr4_MATERNAL	49124596	49200439	+	hg002_chr4_maternal_808	CWH43	hg002_chr4_maternal_808.1	N	NA
mat	chr4_MATERNAL	53519013	53601972	+	hg002_chr4_maternal_836	DCUN1D4	hg002_chr4_maternal_836.4	N	NA
mat	chr4_MATERNAL	53678785	53705492	-	hg002_chr4_maternal_839	LRRC66	hg002_chr4_maternal_839.3	N	NA
mat	chr4_MATERNAL	53705835	53723386	-	hg002_chr4_maternal_840	SGCB	hg002_chr4_maternal_840.3	N	NA
mat	chr4_MATERNAL	53736379	53782521	+	hg002_chr4_maternal_842	SPATA18	hg002_chr4_maternal_842.8	N	NA
mat	chr4_MATERNAL	54276959	54345338	-	hg002_chr4_maternal_847	USP46	hg002_chr4_maternal_847.5	N	NA
mat	chr4_MATERNAL	54428577	54437449	-	hg002_chr4_maternal_852	ERVMER34-1	hg002_chr4_maternal_852.1	N	NA
mat	chr4_MATERNAL	54548311	54552829	+	hg002_chr4_maternal_857	RASL11B	hg002_chr4_maternal_857.1	N	NA
mat	chr4_MATERNAL	54558976	55052238	-	hg002_chr4_maternal_858	SCFD2	hg002_chr4_maternal_858.1	N	NA
mat	chr4_MATERNAL	55063816	55146993	+	hg002_chr4_maternal_863	FIP1L1	hg002_chr4_maternal_863.35	N	NA
mat	chr4_MATERNAL	55145436	55338748	-	hg002_chr4_maternal_864	LNX1	hg002_chr4_maternal_864.2	N	NA
mat	chr4_MATERNAL	55696015	55778088	-	hg002_chr4_maternal_872	CHIC2	hg002_chr4_maternal_872.1	N	NA
mat	chr4_MATERNAL	55786379	55788714	+	hg002_chr4_maternal_874	GSX2	hg002_chr4_maternal_874.1	N	NA
mat	chr4_MATERNAL	55917031	55985974	+	hg002_chr4_maternal_878	PDGFRA	hg002_chr4_maternal_878.4	N	NA
mat	chr4_MATERNAL	56345888	56428545	+	hg002_chr4_maternal_881	KIT	hg002_chr4_maternal_881.1	N	NA
mat	chr4_MATERNAL	56766314	56813424	-	hg002_chr4_maternal_888	KDR	hg002_chr4_maternal_888.1	N	NA
mat	chr4_MATERNAL	57034072	57060898	+	hg002_chr4_maternal_893	SRD5A3	hg002_chr4_maternal_893.1	N	NA
mat	chr4_MATERNAL	57083759	57141189	+	hg002_chr4_maternal_897	TMEM165	hg002_chr4_maternal_897.1	N	NA
mat	chr4_MATERNAL	57115697	57234738	-	hg002_chr4_maternal_898	CLOCK	hg002_chr4_maternal_898.12	N	NA
mat	chr4_MATERNAL	57244346	57280085	-	hg002_chr4_maternal_901	PDCL2	hg002_chr4_maternal_901.2	N	NA
mat	chr4_MATERNAL	57283066	57324663	-	hg002_chr4_maternal_902	NMU	hg002_chr4_maternal_902.5	N	NA
mat	chr4_MATERNAL	57511939	57529641	+	hg002_chr4_maternal_905	EXOC1L	hg002_chr4_maternal_905.1	N	NA
mat	chr4_MATERNAL	57545806	57597262	+	hg002_chr4_maternal_907	EXOC1	hg002_chr4_maternal_907.2	N	NA
mat	chr4_MATERNAL	57641128	57725549	+	hg002_chr4_maternal_910	CEP135	hg002_chr4_maternal_910.1	N	NA
mat	chr4_MATERNAL	57741288	58022571	+	hg002_chr4_maternal_912	CRACD	hg002_chr4_maternal_912.1	N	NA
mat	chr4_MATERNAL	58030263	58079490	-	hg002_chr4_maternal_918	AASDH	hg002_chr4_maternal_918.6	N	NA
mat	chr4_MATERNAL	58085361	58127601	-	hg002_chr4_maternal_920	PPAT	hg002_chr4_maternal_920.1	N	NA
mat	chr4_MATERNAL	58102506	58156581	+	hg002_chr4_maternal_921	PAICS	hg002_chr4_maternal_921.9	N	NA
mat	chr4_MATERNAL	58159620	58195685	+	hg002_chr4_maternal_923	SRP72	hg002_chr4_maternal_923.3	N	NA
mat	chr4_MATERNAL	58197213	58216459	+	hg002_chr4_maternal_924	ARL9	hg002_chr4_maternal_924.7	N	NA
mat	chr4_MATERNAL	58339996	58373681	-	hg002_chr4_maternal_928	HOPX	hg002_chr4_maternal_928.8	N	NA
mat	chr4_MATERNAL	58501924	58513933	-	hg002_chr4_maternal_937	SPINK2	hg002_chr4_maternal_937.2	N	NA
mat	chr4_MATERNAL	58599979	58627923	+	hg002_chr4_maternal_938	REST	hg002_chr4_maternal_938.1	N	NA
mat	chr4_MATERNAL	58655425	58669692	-	hg002_chr4_maternal_939	NOA1	hg002_chr4_maternal_939.1	N	NA
mat	chr4_MATERNAL	58670982	58723263	+	hg002_chr4_maternal_940	POLR2B	hg002_chr4_maternal_940.1	N	NA
mat	chr4_MATERNAL	58722878	58802452	-	hg002_chr4_maternal_943	IGFBP7	hg002_chr4_maternal_943.1	N	NA
mat	chr4_MATERNAL	62841844	63719271	+	hg002_chr4_maternal_966	ADGRL3	hg002_chr4_maternal_966.17	N	NA
mat	chr4_MATERNAL	65916023	66049470	-	hg002_chr4_maternal_983	TECRL	hg002_chr4_maternal_983.4	N	NA
mat	chr4_MATERNAL	66959028	67311531	-	hg002_chr4_maternal_1001	EPHA5	hg002_chr4_maternal_1001.7	N	NA
mat	chr4_MATERNAL	69108641	69185390	-	hg002_chr4_maternal_1017	CENPC	hg002_chr4_maternal_1017.2	N	NA
mat	chr4_MATERNAL	69198603	69247198	+	hg002_chr4_maternal_1018	STAP1	hg002_chr4_maternal_1018.2	N	NA
mat	chr4_MATERNAL	69252509	69340958	-	hg002_chr4_maternal_1019	UBA6	hg002_chr4_maternal_1019.1	N	NA
mat	chr4_MATERNAL	69376936	69394203	-	hg002_chr4_maternal_1025	GNRHR	hg002_chr4_maternal_1025.1	N	NA
mat	chr4_MATERNAL	69460747	69523846	-	hg002_chr4_maternal_1029	TMPRSS11D	hg002_chr4_maternal_1029.2	N	NA
mat	chr4_MATERNAL	69549241	69603320	-	hg002_chr4_maternal_1030	TMPRSS11A	hg002_chr4_maternal_1030.1	N	NA
mat	chr4_MATERNAL	69693045	69769707	-	hg002_chr4_maternal_1035	TMPRSS11F	hg002_chr4_maternal_1035.3	N	NA
mat	chr4_MATERNAL	69863270	69882330	-	hg002_chr4_maternal_1041	TMPRSS11B	hg002_chr4_maternal_1041.1	N	NA
mat	chr4_MATERNAL	69947770	69987488	-	hg002_chr4_maternal_1044	YTHDC1	hg002_chr4_maternal_1044.1	N	NA
mat	chr4_MATERNAL	70085038	70135174	+	hg002_chr4_maternal_1047	TMPRSS11E	hg002_chr4_maternal_1047.1	N	NA
mat	chr4_MATERNAL	70166858	70190914	-	hg002_chr4_maternal_1049	UGT2B15	hg002_chr4_maternal_1049.1	N	NA
mat	chr4_MATERNAL	70336286	70352315	+	hg002_chr4_maternal_1053	UGT2B10	hg002_chr4_maternal_1053.1	N	NA
mat	chr4_MATERNAL	70448381	70471701	-	hg002_chr4_maternal_1058	UGT2A3	hg002_chr4_maternal_1058.2	N	NA
mat	chr4_MATERNAL	70571386	70632746	+	hg002_chr4_maternal_1065	UGT2B7	hg002_chr4_maternal_1065.2	N	NA
mat	chr4_MATERNAL	70719681	70747652	-	hg002_chr4_maternal_1070	UGT2B11	hg002_chr4_maternal_1070.1	N	NA
