gene_id	gene_name	transcript_id	broken	pident
hg002_chr22_maternal_693	SF3A1	hg002_chr22_maternal_693.1	N	NA
hg002_chr22_maternal_694	CCDC157	hg002_chr22_maternal_694.15	N	NA
hg002_chr22_maternal_696	RNF215	hg002_chr22_maternal_696.1	N	NA
hg002_chr22_maternal_697	SEC14L2	hg002_chr22_maternal_697.4	N	NA
hg002_chr22_maternal_699	MTFP1	hg002_chr22_maternal_699.2	N	NA
hg002_chr22_maternal_702	SEC14L3	hg002_chr22_maternal_702.6	N	NA
hg002_chr22_maternal_706	SEC14L4	hg002_chr22_maternal_706.5	N	NA
hg002_chr22_maternal_707	SEC14L6	hg002_chr22_maternal_707.11	N	NA
hg002_chr22_maternal_709	GAL3ST1	hg002_chr22_maternal_709.20	N	NA
hg002_chr22_maternal_710	PES1	hg002_chr22_maternal_710.2	N	NA
hg002_chr22_maternal_711	TCN2	hg002_chr22_maternal_711.1	N	NA
hg002_chr22_maternal_712	SLC35E4	hg002_chr22_maternal_712.1	N	NA
hg002_chr22_maternal_713	DUSP18	hg002_chr22_maternal_713.10	N	NA
hg002_chr22_maternal_715	OSBP2	hg002_chr22_maternal_715.3	N	NA
hg002_chr22_maternal_721	MORC2	hg002_chr22_maternal_721.4	N	NA
hg002_chr22_maternal_722	TUG1	hg002_chr22_maternal_722.1	N	NA
hg002_chr22_maternal_724	SMTN	hg002_chr22_maternal_724.22	N	NA
hg002_chr22_maternal_725	SELENOM	hg002_chr22_maternal_725.1	N	NA
hg002_chr22_maternal_729	INPP5J	hg002_chr22_maternal_729.7	N	NA
hg002_chr22_maternal_730	PLA2G3	hg002_chr22_maternal_730.1	N	NA
hg002_chr22_maternal_733	RNF185	hg002_chr22_maternal_733.2	N	NA
hg002_chr22_maternal_734	LIMK2	hg002_chr22_maternal_734.1	N	NA
hg002_chr22_maternal_737	PIK3IP1	hg002_chr22_maternal_737.2	N	NA
hg002_chr22_maternal_740	PATZ1	hg002_chr22_maternal_740.1	N	NA
hg002_chr22_maternal_744	DRG1	hg002_chr22_maternal_744.1	N	NA
hg002_chr22_maternal_745	EIF4ENIF1	hg002_chr22_maternal_745.8	N	NA
hg002_chr22_maternal_747	SFI1	hg002_chr22_maternal_747.48	N	NA
hg002_chr22_maternal_750	PISD	hg002_chr22_maternal_750.7	N	NA
hg002_chr22_maternal_752	PRR14L	hg002_chr22_maternal_752.1	N	NA
hg002_chr22_maternal_753	DEPDC5	hg002_chr22_maternal_753.26	N	NA
hg002_chr22_maternal_760	YWHAH	hg002_chr22_maternal_760.1	N	NA
hg002_chr22_maternal_766	SLC5A1	hg002_chr22_maternal_766.2	N	NA
hg002_chr22_maternal_770	C22orf42	hg002_chr22_maternal_770.1	N	NA
hg002_chr22_maternal_771	RFPL2	hg002_chr22_maternal_771.12	N	NA
hg002_chr22_maternal_774	SLC5A4	hg002_chr22_maternal_774.1	N	NA
hg002_chr22_maternal_777	RFPL3	hg002_chr22_maternal_777.2	N	NA
hg002_chr22_maternal_783	RTCB	hg002_chr22_maternal_783.1	N	NA
hg002_chr22_maternal_784	BPIFC	hg002_chr22_maternal_784.4	N	NA
hg002_chr22_maternal_785	FBXO7	hg002_chr22_maternal_785.1	N	NA
hg002_chr22_maternal_786	SYN3	hg002_chr22_maternal_786.10	N	NA
hg002_chr22_maternal_792	TIMP3	hg002_chr22_maternal_792.1	N	NA
hg002_chr22_maternal_794	LARGE1	hg002_chr22_maternal_794.17	N	NA
hg002_chr22_maternal_814	ISX	hg002_chr22_maternal_814.1	N	NA
hg002_chr22_maternal_819	HMGXB4	hg002_chr22_maternal_819.2	N	NA
hg002_chr22_maternal_820	TOM1	hg002_chr22_maternal_820.6	N	NA
hg002_chr22_maternal_823	HMOX1	hg002_chr22_maternal_823.1	N	NA
hg002_chr22_maternal_824	MCM5	hg002_chr22_maternal_824.1	N	NA
hg002_chr22_maternal_826	RASD2	hg002_chr22_maternal_826.4	N	NA
hg002_chr22_maternal_828	MB	hg002_chr22_maternal_828.1	N	NA
hg002_chr22_maternal_830	APOL6	hg002_chr22_maternal_830.1	N	NA
hg002_chr22_maternal_832	APOL5	hg002_chr22_maternal_832.3	N	NA
hg002_chr22_maternal_833	RBFOX2	hg002_chr22_maternal_833.41	N	NA
hg002_chr22_maternal_836	APOL3	hg002_chr22_maternal_836.29	N	NA
hg002_chr22_maternal_843	APOL4	hg002_chr22_maternal_843.2	Y	NA
hg002_chr22_maternal_844	APOL2	hg002_chr22_maternal_844.2	N	NA
hg002_chr22_maternal_845	APOL1	hg002_chr22_maternal_845.4	N	NA
hg002_chr22_maternal_846	MYH9	hg002_chr22_maternal_846.1	N	NA
hg002_chr22_maternal_851	TXN2	hg002_chr22_maternal_851.1	N	NA
hg002_chr22_maternal_852	FOXRED2	hg002_chr22_maternal_852.1	N	NA
hg002_chr22_maternal_854	EIF3D	hg002_chr22_maternal_854.1	N	NA
hg002_chr22_maternal_856	CACNG2	hg002_chr22_maternal_856.3	N	NA
hg002_chr22_maternal_859	IFT27	hg002_chr22_maternal_859.1	N	NA
hg002_chr22_maternal_860	PVALB	hg002_chr22_maternal_860.1	N	NA
hg002_chr22_maternal_862	NCF4	hg002_chr22_maternal_862.1	N	NA
hg002_chr22_maternal_864	CSF2RB	hg002_chr22_maternal_864.1	N	NA
hg002_chr22_maternal_870	TEX33	hg002_chr22_maternal_870.2	NA	NA
hg002_chr22_maternal_871	TST	hg002_chr22_maternal_871.2	N	NA
hg002_chr22_maternal_872	MPST	hg002_chr22_maternal_872.5	N	NA
hg002_chr22_maternal_874	KCTD17	hg002_chr22_maternal_874.11	N	NA
hg002_chr22_maternal_876	TMPRSS6	hg002_chr22_maternal_876.6	N	NA
hg002_chr22_maternal_878	IL2RB	hg002_chr22_maternal_878.2	N	NA
hg002_chr22_maternal_879	C1QTNF6	hg002_chr22_maternal_879.1	N	NA
hg002_chr22_maternal_880	SSTR3	hg002_chr22_maternal_880.2	N	NA
hg002_chr22_maternal_882	RAC2	hg002_chr22_maternal_882.1	N	NA
hg002_chr22_maternal_884	CYTH4	hg002_chr22_maternal_884.2	N	NA
hg002_chr22_maternal_886	ELFN2	hg002_chr22_maternal_886.2	N	NA
hg002_chr22_maternal_889	MFNG	hg002_chr22_maternal_889.2	N	NA
hg002_chr22_maternal_890	CARD10	hg002_chr22_maternal_890.1	N	NA
hg002_chr22_maternal_891	CDC42EP1	hg002_chr22_maternal_891.1	N	NA
hg002_chr22_maternal_892	LGALS2	hg002_chr22_maternal_892.1	N	NA
hg002_chr22_maternal_893	GGA1	hg002_chr22_maternal_893.5	N	NA
hg002_chr22_maternal_894	SH3BP1	hg002_chr22_maternal_894.2	N	NA
hg002_chr22_maternal_896	PDXP	hg002_chr22_maternal_896.1	N	NA
hg002_chr22_maternal_898	LGALS1	hg002_chr22_maternal_898.1	N	NA
hg002_chr22_maternal_899	NOL12	hg002_chr22_maternal_899.1	N	NA
hg002_chr22_maternal_900	TRIOBP	hg002_chr22_maternal_900.1	N	NA
hg002_chr22_maternal_904	H1-0	hg002_chr22_maternal_904.1	N	NA
hg002_chr22_maternal_905	GCAT	hg002_chr22_maternal_905.1	N	NA
hg002_chr22_maternal_906	GALR3	hg002_chr22_maternal_906.1	N	NA
hg002_chr22_maternal_907	ANKRD54	hg002_chr22_maternal_907.6	N	NA
hg002_chr22_maternal_910	EIF3L	hg002_chr22_maternal_910.3	N	NA
hg002_chr22_maternal_912	MICALL1	hg002_chr22_maternal_912.4	N	NA
hg002_chr22_maternal_913	C22orf23	hg002_chr22_maternal_913.1	N	NA
hg002_chr22_maternal_914	POLR2F	hg002_chr22_maternal_914.3	N	NA
hg002_chr22_maternal_916	SOX10	hg002_chr22_maternal_916.1	N	NA
hg002_chr22_maternal_918	PICK1	hg002_chr22_maternal_918.5	N	NA
hg002_chr22_maternal_919	SLC16A8	hg002_chr22_maternal_919.3	N	NA
hg002_chr22_maternal_921	BAIAP2L2	hg002_chr22_maternal_921.10	N	NA
hg002_chr22_maternal_922	PLA2G6	hg002_chr22_maternal_922.9	N	NA
hg002_chr22_maternal_923	MAFF	hg002_chr22_maternal_923.3	N	NA
hg002_chr22_maternal_924	TMEM184B	hg002_chr22_maternal_924.14	N	NA
hg002_chr22_maternal_927	CSNK1E	hg002_chr22_maternal_927.1	N	NA
hg002_chr22_maternal_932	KCNJ4	hg002_chr22_maternal_932.2	N	NA
hg002_chr22_maternal_935	KDELR3	hg002_chr22_maternal_935.2	N	NA
hg002_chr22_maternal_936	DDX17	hg002_chr22_maternal_936.2	N	NA
hg002_chr22_maternal_937	DMC1	hg002_chr22_maternal_937.16	N	NA
hg002_chr22_maternal_940	FAM227A	hg002_chr22_maternal_940.2	N	NA
hg002_chr22_maternal_941	CBY1	hg002_chr22_maternal_941.2	N	NA
hg002_chr22_maternal_943	TOMM22	hg002_chr22_maternal_943.1	N	NA
hg002_chr22_maternal_944	JOSD1	hg002_chr22_maternal_944.1	N	NA
hg002_chr22_maternal_945	GTPBP1	hg002_chr22_maternal_945.2	N	NA
hg002_chr22_maternal_947	SUN2	hg002_chr22_maternal_947.9	N	NA
hg002_chr22_maternal_948	DNAL4	hg002_chr22_maternal_948.1	N	NA
hg002_chr22_maternal_949	NPTXR	hg002_chr22_maternal_949.1	N	NA
hg002_chr22_maternal_950	CBX6	hg002_chr22_maternal_950.2	N	NA
hg002_chr22_maternal_952	APOBEC3A	hg002_chr22_maternal_952.2	N	NA
hg002_chr22_maternal_955	APOBEC3B	hg002_chr22_maternal_955.2	N	NA
hg002_chr22_maternal_957	APOBEC3C	hg002_chr22_maternal_957.1	N	NA
hg002_chr22_maternal_958	APOBEC3D	hg002_chr22_maternal_958.3	N	NA
hg002_chr22_maternal_959	APOBEC3F	hg002_chr22_maternal_959.4	N	NA
hg002_chr22_maternal_961	APOBEC3G	hg002_chr22_maternal_961.5	N	NA
hg002_chr22_maternal_963	APOBEC3H	hg002_chr22_maternal_963.4	N	NA
hg002_chr22_maternal_965	CBX7	hg002_chr22_maternal_965.3	N	NA
hg002_chr22_maternal_967	PDGFB	hg002_chr22_maternal_967.4	N	NA
hg002_chr22_maternal_969	RPL3	hg002_chr22_maternal_969.1	N	NA
hg002_chr22_maternal_974	SYNGR1	hg002_chr22_maternal_974.2	N	NA
hg002_chr22_maternal_975	TAB1	hg002_chr22_maternal_975.1	N	NA
hg002_chr22_maternal_977	MGAT3	hg002_chr22_maternal_977.1	N	NA
hg002_chr22_maternal_979	MIEF1	hg002_chr22_maternal_979.5	N	NA
hg002_chr22_maternal_981	ATF4	hg002_chr22_maternal_981.2	N	NA
hg002_chr22_maternal_982	RPS19BP1	hg002_chr22_maternal_982.1	N	NA
hg002_chr22_maternal_984	CACNA1I	hg002_chr22_maternal_984.2	N	NA
hg002_chr22_maternal_985	ENTHD1	hg002_chr22_maternal_985.2	N	NA
hg002_chr22_maternal_989	GRAP2	hg002_chr22_maternal_989.3	N	NA
hg002_chr22_maternal_990	LOC112268293	hg002_chr22_maternal_990.1	NA	NA
hg002_chr22_maternal_992	FAM83F	hg002_chr22_maternal_992.1	N	NA
hg002_chr22_maternal_994	TNRC6B	hg002_chr22_maternal_994.2	N	NA
hg002_chr22_maternal_997	ADSL	hg002_chr22_maternal_997.4	N	NA
hg002_chr22_maternal_998	SGSM3	hg002_chr22_maternal_998.13	N	NA
hg002_chr22_maternal_999	MRTFA	hg002_chr22_maternal_999.5	N	NA
hg002_chr22_maternal_1007	MCHR1	hg002_chr22_maternal_1007.1	N	NA
hg002_chr22_maternal_1008	SLC25A17	hg002_chr22_maternal_1008.3	N	NA
hg002_chr22_maternal_1012	ST13	hg002_chr22_maternal_1012.2	N	NA
hg002_chr22_maternal_1013	XPNPEP3	hg002_chr22_maternal_1013.2	N	NA
hg002_chr22_maternal_1014	DNAJB7	hg002_chr22_maternal_1014.1	N	NA
hg002_chr22_maternal_1018	RBX1	hg002_chr22_maternal_1018.1	N	NA
hg002_chr22_maternal_1023	EP300	hg002_chr22_maternal_1023.2	N	NA
hg002_chr22_maternal_1028	L3MBTL2	hg002_chr22_maternal_1028.2	N	NA
hg002_chr22_maternal_1030	CHADL	hg002_chr22_maternal_1030.1	N	NA
hg002_chr22_maternal_1031	RANGAP1	hg002_chr22_maternal_1031.8	N	NA
hg002_chr22_maternal_1033	ZC3H7B	hg002_chr22_maternal_1033.2	N	NA
hg002_chr22_maternal_1034	TEF	hg002_chr22_maternal_1034.2	N	NA
hg002_chr22_maternal_1038	TOB2	hg002_chr22_maternal_1038.2	N	NA
hg002_chr22_maternal_1040	PHF5A	hg002_chr22_maternal_1040.1	N	NA
hg002_chr22_maternal_1041	ACO2	hg002_chr22_maternal_1041.1	N	NA
hg002_chr22_maternal_1042	POLR3H	hg002_chr22_maternal_1042.1	N	NA
hg002_chr22_maternal_1044	CSDC2	hg002_chr22_maternal_1044.1	N	NA
hg002_chr22_maternal_1045	PMM1	hg002_chr22_maternal_1045.2	N	NA
hg002_chr22_maternal_1046	DESI1	hg002_chr22_maternal_1046.1	N	NA
hg002_chr22_maternal_1047	XRCC6	hg002_chr22_maternal_1047.4	N	NA
hg002_chr22_maternal_1048	SNU13	hg002_chr22_maternal_1048.1	N	NA
hg002_chr22_maternal_1052	MEI1	hg002_chr22_maternal_1052.10	N	NA
hg002_chr22_maternal_1055	CCDC134	hg002_chr22_maternal_1055.3	N	NA
hg002_chr22_maternal_1057	SREBF2	hg002_chr22_maternal_1057.5	N	NA
hg002_chr22_maternal_1059	SHISA8	hg002_chr22_maternal_1059.1	N	NA
hg002_chr22_maternal_1061	TNFRSF13C	hg002_chr22_maternal_1061.1	N	NA
hg002_chr22_maternal_1063	CENPM	hg002_chr22_maternal_1063.7	N	NA
hg002_chr22_maternal_1064	SMIM45	hg002_chr22_maternal_1064.13	N	NA
hg002_chr22_maternal_1065	SEPTIN3	hg002_chr22_maternal_1065.1	N	NA
hg002_chr22_maternal_1066	WBP2NL	hg002_chr22_maternal_1066.1	N	NA
hg002_chr22_maternal_1068	NAGA	hg002_chr22_maternal_1068.1	N	NA
hg002_chr22_maternal_1070	PHETA2	hg002_chr22_maternal_1070.1	N	NA
hg002_chr22_maternal_1072	SMDT1	hg002_chr22_maternal_1072.1	N	NA
hg002_chr22_maternal_1073	NDUFA6	hg002_chr22_maternal_1073.1	N	NA
hg002_chr22_maternal_1076	CYP2D6	hg002_chr22_maternal_1076.1	N	NA
hg002_chr22_maternal_1080	TCF20	hg002_chr22_maternal_1080.3	N	NA
hg002_chr22_maternal_1084	NFAM1	hg002_chr22_maternal_1084.2	N	NA
hg002_chr22_maternal_1088	RRP7A	hg002_chr22_maternal_1088.1	N	NA
hg002_chr22_maternal_1090	SERHL2	hg002_chr22_maternal_1090.11	N	NA
hg002_chr22_maternal_1095	POLDIP3	hg002_chr22_maternal_1095.3	N	NA
hg002_chr22_maternal_1098	CYB5R3	hg002_chr22_maternal_1098.6	N	NA
hg002_chr22_maternal_1099	ATP5MGL	hg002_chr22_maternal_1099.1	N	NA
hg002_chr22_maternal_1100	A4GALT	hg002_chr22_maternal_1100.2	N	NA
hg002_chr22_maternal_1105	ARFGAP3	hg002_chr22_maternal_1105.2	N	NA
hg002_chr22_maternal_1107	PACSIN2	hg002_chr22_maternal_1107.9	N	NA
hg002_chr22_maternal_1111	TTLL1	hg002_chr22_maternal_1111.1	N	NA
hg002_chr22_maternal_1113	BIK	hg002_chr22_maternal_1113.1	N	NA
hg002_chr22_maternal_1114	MCAT	hg002_chr22_maternal_1114.3	N	NA
hg002_chr22_maternal_1115	TSPO	hg002_chr22_maternal_1115.1	N	NA
hg002_chr22_maternal_1116	TTLL12	hg002_chr22_maternal_1116.1	N	NA
hg002_chr22_maternal_1117	SCUBE1	hg002_chr22_maternal_1117.1	N	NA
hg002_chr22_maternal_1123	MPPED1	hg002_chr22_maternal_1123.1	N	NA
hg002_chr22_maternal_1125	EFCAB6	hg002_chr22_maternal_1125.9	N	NA
hg002_chr22_maternal_1132	SULT4A1	hg002_chr22_maternal_1132.1	N	NA
hg002_chr22_maternal_1133	PNPLA5	hg002_chr22_maternal_1133.4	N	NA
hg002_chr22_maternal_1134	PNPLA3	hg002_chr22_maternal_1134.1	N	NA
hg002_chr22_maternal_1135	SAMM50	hg002_chr22_maternal_1135.1	N	NA
hg002_chr22_maternal_1137	PARVB	hg002_chr22_maternal_1137.3	N	NA
hg002_chr22_maternal_1140	PARVG	hg002_chr22_maternal_1140.3	N	NA
hg002_chr22_maternal_1141	SHISAL1	hg002_chr22_maternal_1141.1	N	NA
hg002_chr22_maternal_1145	RTL6	hg002_chr22_maternal_1145.1	N	NA
hg002_chr22_maternal_1153	PRR5	hg002_chr22_maternal_1153.6	N	NA
hg002_chr22_maternal_1155	ARHGAP8	hg002_chr22_maternal_1155.3	N	NA
hg002_chr22_maternal_1158	PHF21B	hg002_chr22_maternal_1158.7	N	NA
hg002_chr22_maternal_1162	NUP50	hg002_chr22_maternal_1162.1	N	NA
hg002_chr22_maternal_1164	KIAA0930	hg002_chr22_maternal_1164.2	N	NA
hg002_chr22_maternal_1167	UPK3A	hg002_chr22_maternal_1167.2	N	NA
hg002_chr22_maternal_1168	FAM118A	hg002_chr22_maternal_1168.6	N	NA
hg002_chr22_maternal_1169	SMC1B	hg002_chr22_maternal_1169.3	N	NA
hg002_chr22_maternal_1170	RIBC2	hg002_chr22_maternal_1170.2	N	NA
hg002_chr22_maternal_1173	FBLN1	hg002_chr22_maternal_1173.4	N	NA
hg002_chr22_maternal_1179	ATXN10	hg002_chr22_maternal_1179.3	N	NA
hg002_chr22_maternal_1184	WNT7B	hg002_chr22_maternal_1184.2	N	NA
hg002_chr22_maternal_1201	PPARA	hg002_chr22_maternal_1201.5	N	NA
hg002_chr22_maternal_1203	CDPF1	hg002_chr22_maternal_1203.1	N	NA
hg002_chr22_maternal_1204	PKDREJ	hg002_chr22_maternal_1204.1	N	NA
hg002_chr22_maternal_1205	TTC38	hg002_chr22_maternal_1205.4	N	NA
hg002_chr22_maternal_1207	GTSE1	hg002_chr22_maternal_1207.3	N	NA
hg002_chr22_maternal_1208	TRMU	hg002_chr22_maternal_1208.5	N	NA
hg002_chr22_maternal_1209	CELSR1	hg002_chr22_maternal_1209.3	N	NA
hg002_chr22_maternal_1212	GRAMD4	hg002_chr22_maternal_1212.15	N	NA
hg002_chr22_maternal_1213	CERK	hg002_chr22_maternal_1213.3	N	NA
hg002_chr22_maternal_1215	TBC1D22A	hg002_chr22_maternal_1215.15	N	NA
hg002_chr22_maternal_1232	TAFA5	hg002_chr22_maternal_1232.1	N	NA
hg002_chr22_maternal_1248	BRD1	hg002_chr22_maternal_1248.15	N	NA
hg002_chr22_maternal_1253	ZBED4	hg002_chr22_maternal_1253.2	N	NA
hg002_chr22_maternal_1255	ALG12	hg002_chr22_maternal_1255.3	N	NA
hg002_chr22_maternal_1256	CRELD2	hg002_chr22_maternal_1256.6	N	NA
hg002_chr22_maternal_1257	PIM3	hg002_chr22_maternal_1257.1	N	NA
hg002_chr22_maternal_1259	IL17REL	hg002_chr22_maternal_1259.3	N	NA
hg002_chr22_maternal_1261	MLC1	hg002_chr22_maternal_1261.9	N	NA
hg002_chr22_maternal_1262	MOV10L1	hg002_chr22_maternal_1262.8	N	NA
hg002_chr22_maternal_1263	PANX2	hg002_chr22_maternal_1263.2	N	NA
hg002_chr22_maternal_1264	TRABD	hg002_chr22_maternal_1264.8	N	NA
hg002_chr22_maternal_1266	SELENOO	hg002_chr22_maternal_1266.1	N	NA
hg002_chr22_maternal_1268	TUBGCP6	hg002_chr22_maternal_1268.1	N	NA
hg002_chr22_maternal_1269	HDAC10	hg002_chr22_maternal_1269.2	N	NA
hg002_chr22_maternal_1270	MAPK12	hg002_chr22_maternal_1270.2	N	NA
hg002_chr22_maternal_1271	MAPK11	hg002_chr22_maternal_1271.2	N	NA
hg002_chr22_maternal_1272	PLXNB2	hg002_chr22_maternal_1272.30	N	NA
hg002_chr22_maternal_1273	DENND6B	hg002_chr22_maternal_1273.1	N	NA
hg002_chr22_maternal_1275	PPP6R2	hg002_chr22_maternal_1275.4	N	NA
hg002_chr22_maternal_1278	SBF1	hg002_chr22_maternal_1278.2	N	NA
hg002_chr22_maternal_1279	ADM2	hg002_chr22_maternal_1279.1	N	NA
hg002_chr22_maternal_1280	MIOX	hg002_chr22_maternal_1280.3	N	NA
hg002_chr22_maternal_1281	LMF2	hg002_chr22_maternal_1281.3	N	NA
hg002_chr22_maternal_1282	NCAPH2	hg002_chr22_maternal_1282.3	N	NA
hg002_chr22_maternal_1283	SCO2	hg002_chr22_maternal_1283.2	N	NA
hg002_chr22_maternal_1284	TYMP	hg002_chr22_maternal_1284.3	N	NA
hg002_chr22_maternal_1285	ODF3B	hg002_chr22_maternal_1285.7	NA	NA
hg002_chr22_maternal_1288	KLHDC7B	hg002_chr22_maternal_1288.1	N	NA
hg002_chr22_maternal_1289	SYCE3	hg002_chr22_maternal_1289.2	N	NA
hg002_chr22_maternal_1291	CPT1B	hg002_chr22_maternal_1291.3	N	NA
hg002_chr22_maternal_1293	CHKB	hg002_chr22_maternal_1293.1	N	NA
hg002_chr22_maternal_1295	MAPK8IP2	hg002_chr22_maternal_1295.1	N	NA
hg002_chr22_maternal_1296	ARSA	hg002_chr22_maternal_1296.1	N	NA
hg002_chr22_maternal_1301	ACR	hg002_chr22_maternal_1301.1	N	NA
hg002_chr22_maternal_1304	RABL2B	hg002_chr22_maternal_1304.16	N	NA
hg002_chrX_maternal_1	PLCXD1	hg002_chrX_maternal_1.6	N	NA
hg002_chrX_maternal_2	GTPBP6	hg002_chrX_maternal_2.2	N	NA
hg002_chrX_maternal_4	PPP2R3B	hg002_chrX_maternal_4.2	N	NA
hg002_chrX_maternal_8	SHOX	hg002_chrX_maternal_8.2	N	NA
hg002_chrX_maternal_12	CRLF2	hg002_chrX_maternal_12.2	N	NA
hg002_chrX_maternal_13	CSF2RA	hg002_chrX_maternal_13.20	N	NA
hg002_chrX_maternal_18	IL3RA	hg002_chrX_maternal_18.2	N	NA
hg002_chrX_maternal_20	SLC25A6	hg002_chrX_maternal_20.1	N	NA
hg002_chrX_maternal_24	ASMTL	hg002_chrX_maternal_24.4	N	NA
hg002_chrX_maternal_27	AKAP17A	hg002_chrX_maternal_27.1	N	NA
hg002_chrX_maternal_28	ASMT	hg002_chrX_maternal_28.2	N	NA
hg002_chrX_maternal_32	DHRSX	hg002_chrX_maternal_32.1	N	NA
hg002_chrX_maternal_34	ZBED1	hg002_chrX_maternal_34.2	N	NA
hg002_chrX_maternal_39	CD99	hg002_chrX_maternal_39.6	N	NA
hg002_chrX_maternal_40	XG	hg002_chrX_maternal_40.1	N	NA
hg002_chrX_maternal_41	GYG2	hg002_chrX_maternal_41.1	N	NA
hg002_chrX_maternal_42	ARSD	hg002_chrX_maternal_42.2	N	NA
hg002_chrX_maternal_44	ARSL	hg002_chrX_maternal_44.2	N	NA
hg002_chrX_maternal_45	ARSH	hg002_chrX_maternal_45.1	N	NA
hg002_chrX_maternal_46	ARSF	hg002_chrX_maternal_46.2	N	NA
hg002_chrX_maternal_50	MXRA5	hg002_chrX_maternal_50.1	N	NA
hg002_chrX_maternal_54	PRKX	hg002_chrX_maternal_54.1	N	NA
hg002_chrX_maternal_71	NLGN4X	hg002_chrX_maternal_71.14	N	NA
hg002_chrX_maternal_75	VCX3A	hg002_chrX_maternal_75.1	N	NA
hg002_chrX_maternal_77	PUDP	hg002_chrX_maternal_77.5	N	NA
hg002_chrX_maternal_80	STS	hg002_chrX_maternal_80.3	N	NA
hg002_chrX_maternal_83	VCX	hg002_chrX_maternal_83.3	N	NA
hg002_chrX_maternal_84	PNPLA4	hg002_chrX_maternal_84.1	N	NA
hg002_chrX_maternal_87	VCX2	hg002_chrX_maternal_87.1	N	NA
hg002_chrX_maternal_89	VCX3B	hg002_chrX_maternal_89.1	N	NA
hg002_chrX_maternal_91	ANOS1	hg002_chrX_maternal_91.1	N	NA
hg002_chrX_maternal_93	FAM9A	hg002_chrX_maternal_93.2	N	NA
hg002_chrX_maternal_97	FAM9B	hg002_chrX_maternal_97.1	N	NA
hg002_chrX_maternal_102	TBL1X	hg002_chrX_maternal_102.4	N	NA
hg002_chrX_maternal_103	GPR143	hg002_chrX_maternal_103.1	N	NA
hg002_chrX_maternal_105	SHROOM2	hg002_chrX_maternal_105.1	N	NA
hg002_chrX_maternal_108	CLDN34	hg002_chrX_maternal_108.1	N	NA
hg002_chrX_maternal_110	CLCN4	hg002_chrX_maternal_110.2	N	NA
hg002_chrX_maternal_111	MID1	hg002_chrX_maternal_111.6	N	NA
hg002_chrX_maternal_116	HCCS	hg002_chrX_maternal_116.3	N	NA
hg002_chrX_maternal_117	ARHGAP6	hg002_chrX_maternal_117.3	N	NA
hg002_chrX_maternal_118	AMELX	hg002_chrX_maternal_118.1	N	NA
hg002_chrX_maternal_125	MSL3	hg002_chrX_maternal_125.3	N	NA
hg002_chrX_maternal_126	FRMPD4	hg002_chrX_maternal_126.11	N	NA
hg002_chrX_maternal_130	PRPS2	hg002_chrX_maternal_130.2	N	NA
hg002_chrX_maternal_133	TLR7	hg002_chrX_maternal_133.1	N	NA
hg002_chrX_maternal_135	TLR8	hg002_chrX_maternal_135.2	N	NA
hg002_chrX_maternal_136	TMSB4X	hg002_chrX_maternal_136.1	N	NA
hg002_chrX_maternal_137	FAM9C	hg002_chrX_maternal_137.1	N	NA
hg002_chrX_maternal_142	ATXN3L	hg002_chrX_maternal_142.1	N	NA
hg002_chrX_maternal_146	EGFL6	hg002_chrX_maternal_146.2	N	NA
hg002_chrX_maternal_151	TCEANC	hg002_chrX_maternal_151.1	N	NA
hg002_chrX_maternal_153	RAB9A	hg002_chrX_maternal_153.2	N	NA
hg002_chrX_maternal_154	TRAPPC2	hg002_chrX_maternal_154.3	N	NA
hg002_chrX_maternal_155	OFD1	hg002_chrX_maternal_155.16	N	NA
hg002_chrX_maternal_156	GPM6B	hg002_chrX_maternal_156.2	N	NA
hg002_chrX_maternal_157	GEMIN8	hg002_chrX_maternal_157.7	N	NA
hg002_chrX_maternal_159	GLRA2	hg002_chrX_maternal_159.6	N	NA
hg002_chrX_maternal_161	FANCB	hg002_chrX_maternal_161.10	N	NA
hg002_chrX_maternal_163	MOSPD2	hg002_chrX_maternal_163.2	N	NA
hg002_chrX_maternal_166	ASB9	hg002_chrX_maternal_166.1	N	NA
hg002_chrX_maternal_167	ASB11	hg002_chrX_maternal_167.3	N	NA
hg002_chrX_maternal_168	PIGA	hg002_chrX_maternal_168.5	N	NA
hg002_chrX_maternal_170	VEGFD	hg002_chrX_maternal_170.1	N	NA
hg002_chrX_maternal_171	PIR	hg002_chrX_maternal_171.1	N	NA
hg002_chrX_maternal_172	BMX	hg002_chrX_maternal_172.3	N	NA
hg002_chrX_maternal_173	ACE2	hg002_chrX_maternal_173.3	N	NA
hg002_chrX_maternal_176	CLTRN	hg002_chrX_maternal_176.1	N	NA
hg002_chrX_maternal_181	CA5B	hg002_chrX_maternal_181.1	N	NA
hg002_chrX_maternal_183	ZRSR2	hg002_chrX_maternal_183.1	N	NA
hg002_chrX_maternal_184	AP1S2	hg002_chrX_maternal_184.1	N	NA
hg002_chrX_maternal_187	GRPR	hg002_chrX_maternal_187.1	N	NA
hg002_chrX_maternal_188	MAGEB17	hg002_chrX_maternal_188.1	N	NA
hg002_chrX_maternal_193	CTPS2	hg002_chrX_maternal_193.4	N	NA
hg002_chrX_maternal_195	S100G	hg002_chrX_maternal_195.1	N	NA
hg002_chrX_maternal_196	SYAP1	hg002_chrX_maternal_196.1	N	NA
hg002_chrX_maternal_199	TXLNG	hg002_chrX_maternal_199.3	N	NA
