gene_name	num_ref	chroms_ref	num_m	chroms_m	pat	num_p
CALHM1	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
TASP1	1	chr20	1	chr20_MATERNAL	1	chr20_PATERNAL
POLN	1	chr4	1	chr4_MATERNAL	1	chr4_PATERNAL
TEX38	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
PSMB7	1	chr9	1	chr9_MATERNAL	1	chr9_PATERNAL
ULK1	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
MTDH	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
GFUS	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
VTI1B	1	chr14	1	chr14_MATERNAL	1	chr14_PATERNAL
LRRC61	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
PNPLA1	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
PDE6C	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
NUDT16	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
ZNF683	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
PROK2	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
CEACAM19	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
SNRNP200	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
DCAF12	1	chr9	1	chr9_MATERNAL	1	chr9_PATERNAL
EXOSC6	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
FASN	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
POLA1	1	chrX	1	chrX_MATERNAL	0	None
SLC52A3	1	chr20	1	chr20_MATERNAL	1	chr20_PATERNAL
DRC1	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
SMAD4	1	chr18	1	chr18_MATERNAL	1	chr18_PATERNAL
ARMT1	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
NAP1L1	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
CYLD	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
SRGAP1	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
GAGE12F	1	chrX	2	chrX_MATERNAL,chrX_MATERNAL	0	None
CHRNA1	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
ASB8	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
ZFP62	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
NUP62	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
OR4N2	1	chr14	2	chr14_MATERNAL,chr14_MATERNAL	2	chr14_PATERNAL,chr14_PATERNAL
SCO1	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
IDH3G	1	chrX	1	chrX_MATERNAL	0	None
PTPRU	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
BNIP3L	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
JMJD6	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
ZNF625	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
RHAG	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
XRCC2	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
CITED1	1	chrX	1	chrX_MATERNAL	0	None
ARHGEF2	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
SQLE	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
KIF3A	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
ZDBF2	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
KRTAP9-6	0	None	1	chr17_MATERNAL	0	None
TPRG1L	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
DBP	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
CTXND1	1	chr15	1	chr15_MATERNAL	1	chr15_PATERNAL
LOC124904200	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
ADAM11	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
CYP21A2	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
CASC3	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
RAD18	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
PARP11	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
COQ6	1	chr14	1	chr14_MATERNAL	1	chr14_PATERNAL
CYP4A22	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
UROD	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
APOH	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
PIK3CB	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
PPP1R15B	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
MTHFS	1	chr15	1	chr15_MATERNAL	1	chr15_PATERNAL
PON1	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
PPP2R3A	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
PTRH1	1	chr9	1	chr9_MATERNAL	1	chr9_PATERNAL
USP39	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
ZNF579	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
KLHL9	1	chr9	1	chr9_MATERNAL	1	chr9_PATERNAL
ALKBH3	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
KCNH2	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
UTP18	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
H2BC10	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
FER1L6	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
SS18L1	1	chr20	1	chr20_MATERNAL	1	chr20_PATERNAL
ATP23	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
FGB	1	chr4	1	chr4_MATERNAL	1	chr4_PATERNAL
GALNT6	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
PSME3	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
SLC26A2	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
SLC6A15	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
BARX2	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
SCNN1A	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
NAA30	1	chr14	1	chr14_MATERNAL	1	chr14_PATERNAL
KRT6A	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
ABCB5	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
NRSN1	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
C8A	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
SFTPD	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
CALCOCO2	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
KCTD1	1	chr18	1	chr18_MATERNAL	1	chr18_PATERNAL
MMP24OS	1	chr20	1	chr20_MATERNAL	1	chr20_PATERNAL
ACY1	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
DHX36	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
ITSN1	1	chr21	1	chr21_MATERNAL	1	chr21_PATERNAL
TGFBI	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
BGN	1	chrX	1	chrX_MATERNAL	0	None
APOL2	1	chr22	1	chr22_MATERNAL	1	chr22_PATERNAL
ATG16L1	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
CPLX4	1	chr18	1	chr18_MATERNAL	1	chr18_PATERNAL
SLC9A2	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
CCDC83	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
ABT1	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
DUSP13	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
SIRT3	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
IFITM10	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
CFD	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
BPIFA3	1	chr20	1	chr20_MATERNAL	1	chr20_PATERNAL
SLAMF6	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
FTSJ1	1	chrX	1	chrX_MATERNAL	0	None
TSGA13	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
PGAM5	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
NAMPT	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
TTK	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
SUCO	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
EFNA3	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
SLC30A1	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
MRGPRE	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
TSACC	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
MSANTD3-TMEFF1	1	chr9	1	chr9_MATERNAL	1	chr9_PATERNAL
TBRG4	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
TRPM1	1	chr15	1	chr15_MATERNAL	1	chr15_PATERNAL
SNTG1	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
HMX1	1	chr4	1	chr4_MATERNAL	1	chr4_PATERNAL
NRGN	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
NLRC5	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
OR10G2	1	chr14	0	None	1	chr14_PATERNAL
INPP5E	1	chr9	1	chr9_MATERNAL	1	chr9_PATERNAL
MAD1L1	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
SCAMP1	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
FAM174C	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
ULK3	1	chr15	1	chr15_MATERNAL	1	chr15_PATERNAL
HDAC8	1	chrX	1	chrX_MATERNAL	0	None
CCNG2	1	chr4	1	chr4_MATERNAL	1	chr4_PATERNAL
SCN4B	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
NCL	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
PIMREG	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
MSL3	1	chrX	1	chrX_MATERNAL	0	None
SCARB1	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
ZFYVE21	1	chr14	1	chr14_MATERNAL	1	chr14_PATERNAL
DEFB129	1	chr20	1	chr20_MATERNAL	1	chr20_PATERNAL
KLC3	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
CRYZ	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
SNU13	1	chr22	1	chr22_MATERNAL	1	chr22_PATERNAL
SH3PXD2B	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
TGFB3	1	chr14	1	chr14_MATERNAL	1	chr14_PATERNAL
SPDYE11	1	chr7	0	None	1	chr7_PATERNAL
CTNND2	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
OR56A5	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
NDUFS7	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
SERPINB1	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
AP3B2	1	chr15	1	chr15_MATERNAL	1	chr15_PATERNAL
EEF1G	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
ZBTB14	1	chr18	1	chr18_MATERNAL	1	chr18_PATERNAL
ANXA13	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
EIF4E2	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
MRGPRD	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
OAZ2	1	chr15	1	chr15_MATERNAL	1	chr15_PATERNAL
MLN	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
DCUN1D4	1	chr4	1	chr4_MATERNAL	1	chr4_PATERNAL
CPOX	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
LOC112577516	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
PLXNA2	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
ABCA5	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
MICALL2	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
OR5D3P	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
CCDC158	1	chr4	1	chr4_MATERNAL	1	chr4_PATERNAL
PDE6A	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
VPREB3	1	chr22	1	chr22_MATERNAL	1	chr22_PATERNAL
HHEX	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
APOC1	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
ZCCHC9	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
GABRA5	1	chr15	1	chr15_MATERNAL	1	chr15_PATERNAL
DSC2	1	chr18	1	chr18_MATERNAL	1	chr18_PATERNAL
ATXN2L	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
CST11	1	chr20	1	chr20_MATERNAL	1	chr20_PATERNAL
NAGLU	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
GNG4	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
JHY	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
ZNF18	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
ZNF600	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
TNFSF9	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
SDR39U1	1	chr14	1	chr14_MATERNAL	1	chr14_PATERNAL
UBE2D1	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
CERCAM	1	chr9	1	chr9_MATERNAL	1	chr9_PATERNAL
CHP1	1	chr15	1	chr15_MATERNAL	1	chr15_PATERNAL
SMUG1	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
ETV2	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
EIF4A3	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
LGALS8	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
FNTB	1	chr14	1	chr14_MATERNAL	1	chr14_PATERNAL
FAM162B	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
SSX4B	1	chrX	1	chrX_MATERNAL	0	None
ADRB2	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
RARS1	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
VMA21	1	chrX	1	chrX_MATERNAL	0	None
NEK7	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
IDH1	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
LOC124902107	1	chr9	1	chr9_MATERNAL	1	chr9_PATERNAL
NLRP6	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
MUC21	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
PUF60	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
TPM4	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
KIAA1586	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
HDAC7	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
TSPYL4	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
PLAA	1	chr9	1	chr9_MATERNAL	1	chr9_PATERNAL
EID3	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
OR52A5	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
GP6	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
ABCA9	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
CWF19L2	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
SETSIP	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
COG7	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
TENT5B	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
COL21A1	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
LRRC37A	1	chr17	0	None	1	chr17_PATERNAL
ATXN2	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
NUBP1	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
CENATAC	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
ATP13A1	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
ZNF552	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
RAB3IL1	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
LOC124904584	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
ZNF41	1	chrX	1	chrX_MATERNAL	0	None
CMTM1	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
HDAC9	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
C17orf113	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
RBBP6	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
PKP1	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
TAF1A	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
RNF130	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
SCYGR4	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
MS4A14	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
VPS8	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
BHMT	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
SUPT20HL1	1	chrX	1	chrX_MATERNAL	0	None
SLC8A3	1	chr14	1	chr14_MATERNAL	1	chr14_PATERNAL
PAK3	1	chrX	1	chrX_MATERNAL	0	None
ALB	1	chr4	1	chr4_MATERNAL	1	chr4_PATERNAL
KANSL1L	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
ZNF653	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
TIRAP	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
CCDC168	1	chr13	1	chr13_MATERNAL	1	chr13_PATERNAL
INSL4	1	chr9	1	chr9_MATERNAL	1	chr9_PATERNAL
NUP214	1	chr9	1	chr9_MATERNAL	1	chr9_PATERNAL
WBP4	1	chr13	1	chr13_MATERNAL	1	chr13_PATERNAL
LSAMP	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
BORCS8	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
LGALS9C	2	chr17,chr17	0	None	2	chr17_PATERNAL,chr17_PATERNAL
LOC124903680	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
SUCNR1	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
RCHY1	1	chr4	1	chr4_MATERNAL	1	chr4_PATERNAL
MYF5	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
MBD3L2B	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
STK4	1	chr20	1	chr20_MATERNAL	1	chr20_PATERNAL
CCDC201	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
OR14C36	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
PPP4C	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
COL25A1	1	chr4	1	chr4_MATERNAL	1	chr4_PATERNAL
ZC3H12D	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
GBP2	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
NCK2	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
ZCCHC17	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
SSX5	1	chrX	1	chrX_MATERNAL	0	None
PEX7	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
HOXD9	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
TMPRSS3	1	chr21	1	chr21_MATERNAL	1	chr21_PATERNAL
MRPL13	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
PLEKHA7	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
XG	1	chrX	1	chrX_MATERNAL	0	None
SNAPC4	1	chr9	1	chr9_MATERNAL	1	chr9_PATERNAL
RFPL1	1	chr22	1	chr22_MATERNAL	1	chr22_PATERNAL
IQCH	1	chr15	1	chr15_MATERNAL	1	chr15_PATERNAL
FAM102B	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
ABI1	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
SHOC2	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
BCAS2	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
RTL8B	1	chrX	1	chrX_MATERNAL	0	None
SPOCK3	1	chr4	1	chr4_MATERNAL	1	chr4_PATERNAL
RIIAD1	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
PTH	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
PTMS	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
IQCK	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
PBXIP1	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
AMN	1	chr14	1	chr14_MATERNAL	1	chr14_PATERNAL
IPO13	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
LOC124901415	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
UAP1L1	1	chr9	1	chr9_MATERNAL	1	chr9_PATERNAL
HMGN1	1	chr21	1	chr21_MATERNAL	1	chr21_PATERNAL
ZNF74	1	chr22	1	chr22_MATERNAL	1	chr22_PATERNAL
NFE2L3	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
MAPK8IP3	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
RFLNB	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
WIPF1	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
FTHL17	1	chrX	1	chrX_MATERNAL	0	None
HSD17B1	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
MPPE1	1	chr18	1	chr18_MATERNAL	1	chr18_PATERNAL
APOL6	1	chr22	1	chr22_MATERNAL	1	chr22_PATERNAL
OR52A1	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
IRX1	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
OGFOD3	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
SUMF2	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
SPATS1	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
CLEC4D	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
GPR19	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
POLD3	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
SCARF1	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
NDST2	1	chr10	1	chr10_MATERNAL	1	chr10_PATERNAL
FAAH	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
GRIA3	1	chrX	1	chrX_MATERNAL	0	None
TTC13	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
STON1-GTF2A1L	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
DOCK6	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
SCAMP3	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
ACSM1	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
EIF4A1	1	chr17	1	chr17_MATERNAL	1	chr17_PATERNAL
LRP3	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
PPIG	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
NMNAT3	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
UFSP2	1	chr4	1	chr4_MATERNAL	1	chr4_PATERNAL
SMARCA2	1	chr9	1	chr9_MATERNAL	1	chr9_PATERNAL
CCDC65	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
FGD3	1	chr9	1	chr9_MATERNAL	1	chr9_PATERNAL
STAG3	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
PPP2R2B	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
ASAH1	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
KCNIP3	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
TMEM125	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
PRODH2	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
RTN2	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
OR51C1P	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
NCALD	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
ANKHD1-EIF4EBP3	1	chr5	1	chr5_MATERNAL	1	chr5_PATERNAL
SRPX	1	chrX	1	chrX_MATERNAL	0	None
NYX	1	chrX	1	chrX_MATERNAL	0	None
MTSS1	1	chr8	1	chr8_MATERNAL	1	chr8_PATERNAL
PABIR1	1	chr9	1	chr9_MATERNAL	1	chr9_PATERNAL
TNP2	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
RRAGD	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
SAFB	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
EXOC2	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
C19orf47	1	chr19	1	chr19_MATERNAL	1	chr19_PATERNAL
ZFAND5	1	chr9	1	chr9_MATERNAL	1	chr9_PATERNAL
HMGB4	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
PSRC1	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
LCE1D	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
BVES	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
OR2H1	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
OR2A5	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
NCF2	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
KLC1	1	chr14	1	chr14_MATERNAL	1	chr14_PATERNAL
ANKRD9	1	chr14	1	chr14_MATERNAL	1	chr14_PATERNAL
APOA4	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
MTNR1B	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
TTC7A	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
COL10A1	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
AGPAT4	1	chr6	1	chr6_MATERNAL	1	chr6_PATERNAL
TCEAL3	1	chrX	1	chrX_MATERNAL	0	None
LAGE3	1	chrX	1	chrX_MATERNAL	0	None
SLC29A4	1	chr7	1	chr7_MATERNAL	1	chr7_PATERNAL
CTPS2	1	chrX	1	chrX_MATERNAL	0	None
CFAP53	1	chr18	1	chr18_MATERNAL	1	chr18_PATERNAL
NUP37	1	chr12	1	chr12_MATERNAL	1	chr12_PATERNAL
PCLAF	1	chr15	1	chr15_MATERNAL	1	chr15_PATERNAL
MCM6	1	chr2	1	chr2_MATERNAL	1	chr2_PATERNAL
C20orf203	1	chr20	1	chr20_MATERNAL	1	chr20_PATERNAL
LCE6A	1	chr1	1	chr1_MATERNAL	1	chr1_PATERNAL
COLQ	1	chr3	1	chr3_MATERNAL	1	chr3_PATERNAL
VWCE	1	chr11	1	chr11_MATERNAL	1	chr11_PATERNAL
CBLN1	1	chr16	1	chr16_MATERNAL	1	chr16_PATERNAL
DYNLT3	1	chrX	1	chrX_MATERNAL	0	None
